,Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC,state RW,state_RW_UL,state_RWM,state_RWM_UL,MaxOcupation
365,365,"(201, 195)",0.0675537663070797,0.0680621201890614,0.0059523809523809,0.044475670000069,0.0865236051502146,0.0059523809523809,6,4,0,1,14
366,366,"(200, 199)",0.0248696877690771,0.0541004723057106,0.0039682539682539,0.0310735183453858,0.0790216368767638,0.0039682539682539,1,2,0,0,80
367,367,"(197, 198)",0.0302583463351001,0.066429418742586,0.0059523809523809,0.0134803287823388,0.0820846905537459,0.0059523809523809,9,9,0,3,9
368,368,"(198, 199)",0.023943815063762,0.0649651972157772,0.0059523809523809,0.0149391795149476,0.0810419681620839,0.0059523809523809,6,5,0,2,11
369,369,"(199, 185)",0.0508015744034157,0.061787421846267,0.0079365079365079,0.0513916428958145,0.0830176247735134,0.0079365079365079,9,7,0,1,81
370,370,"(184, 194)",0.0614473153861822,0.0717744232412418,0.0079365079365079,0.0604730922451219,0.0874241110147441,0.0079365079365079,10,6,0,2,85
371,371,"(194, 195)",0.0326290871892263,0.0670212765957446,0.0039682539682539,0.0453121797137517,0.0871519972332699,0.0039682539682539,5,4,0,0,14
372,372,"(194, 201)",0.0268301566263792,0.067030190184865,0.0059523809523809,0.0150263124119205,0.085264760615801,0.0059523809523809,3,5,0,0,10
373,373,"(201, 196)",0.0273098934736253,0.0680253745444729,0.0059523809523809,0.0127238819159962,0.0815402038505096,0.0059523809523809,1,6,0,0,9
374,374,"(195, 149)",0.1021709250668826,0.0665083135391924,0.0079365079365079,0.0926790523892455,0.0897276126045932,0.0079365079365079,11,8,0,1,486
375,375,"(275, 276)",0.0130565811480324,0.0615835777126099,0.0039682539682539,0.0033752887817736,0.0717335610589239,0.0039682539682539,10,6,0,8,10
376,376,"(273, 274)",0.0037710246457761,0.0570781426953567,0.0039682539682539,0.0033752887817736,0.0717335610589239,0.0039682539682539,12,7,1,1,12
377,377,"(185, 188)",0.0573112909842531,0.0704107292539815,0.0079365079365079,0.0844120057838767,0.0813428018076178,0.0079365079365079,241,195,1,237,252
378,378,"(193, 186)",0.0210672315059994,0.0667992047713717,0.0059523809523809,0.0078548546146545,0.0838741887169246,0.0059523809523809,4,2,0,0,224
379,379,"(181, 192)",0.0242920206953932,0.0749665327978581,0.0059523809523809,0.0171825426441324,0.0840420210105052,0.0059523809523809,216,216,0,213,216
380,380,"(191, 182)",0.0506395072303543,0.0576923076923076,0.0059523809523809,0.0407890770555673,0.0805369127516778,0.0059523809523809,21,10,0,1,226
381,381,"(193, 188)",0.0194184101738773,0.0668169163462813,0.0059523809523809,0.0147024022143275,0.0776220545202525,0.0059523809523809,24,24,0,7,24
382,382,"(188, 189)",0.0104028606140932,0.0673526660430308,0.0059523809523809,0.0078142807209676,0.0774074642911995,0.0059523809523809,32,32,2,24,32
383,383,"(189, 190)",0.012548715642652,0.0647149460708782,0.0059523809523809,0.0080205506227919,0.0755395683453237,0.0059523809523809,14,14,1,13,14
384,384,"(190, 191)",0.0688211997854145,0.0611576265016381,0.0079365079365079,0.0396651056551788,0.0772650620879963,0.0079365079365079,15,18,0,18,18
385,385,"(191, 192)",0.0161936209844836,0.0576659038901601,0.0039682539682539,0.0023083364524737,0.0772413793103448,0.0039682539682539,20,20,0,1,20
386,386,"(192, 193)",0.0424737132504533,0.0715502555366269,0.0079365079365079,0.0203408761245961,0.0809638554216867,0.0079365079365079,8,8,0,8,8
387,387,"(188, 270)",0.0663268405440372,0.0673886883273164,0.0059523809523809,0.0844970073449307,0.0762942779291553,0.0059523809523809,114,114,0,114,114
388,388,"(272, 299)",0.0564302676007447,0.05614347777654,0.0059523809523809,0.0279871892109224,0.0700876095118898,0.0059523809523809,4,4,0,2,76
389,389,"(299, 189)",0.0001577834579822,0.0532150776053215,0.0039682539682539,0.0012397112302866,0.0710659898477157,0.0039682539682539,15,18,0,0,18
390,390,"(299, 190)",0.0542844125721859,0.0532094594594594,0.0039682539682539,0.0293369573842305,0.0728218465539661,0.0039682539682539,6,20,0,1,30
391,391,"(270, 269)",0.0697142541575939,0.0649484536082474,0.0079365079365079,0.0817740472021315,0.0717948717948717,0.0079365079365079,8,8,0,6,8
392,392,"(269, 268)",0.0542652813279054,0.0610391183238464,0.0039682539682539,0.0646551355229072,0.0681910431606007,0.0039682539682539,1,7,0,0,20
393,393,"(268, 266)",0.0578686610495754,0.0594199481254421,0.0079365079365079,0.0628111859198337,0.0650322580645161,0.0079365079365079,10,12,1,0,18
394,394,"(266, 263)",0.0459185364006436,0.0561309722686267,0.0039682539682539,0.0495660765589985,0.0621838371375694,0.0039682539682539,11,11,1,2,64
395,395,"(263, 264)",0.0496599766480481,0.0548900021781746,0.0079365079365079,0.0477383136851858,0.0596308566019876,0.0079365079365079,11,11,0,7,12
396,396,"(264, 259)",0.0378341064722773,0.0520714949891517,0.0039682539682539,0.0364212343858596,0.0572792362768496,0.0039682539682539,13,18,0,0,34
397,397,"(259, 260)",0.0416998011928428,0.0511467424396184,0.0079365079365079,0.0345934055203583,0.0551543007222587,0.0079365079365079,9,9,1,2,12
398,398,"(260, 255)",0.0299607119189624,0.0486909477345184,0.0039682539682539,0.0245324620226891,0.0531813865147198,0.0039682539682539,33,41,1,0,50
399,399,"(255, 256)",0.0339131875414181,0.0479269684290604,0.0079365079365079,0.0227607216086932,0.0513866231647634,0.0079365079365079,9,10,0,3,10
400,400,"(256, 251)",0.0236059831487267,0.0457640969763007,0.0039682539682539,0.0136237757474656,0.0497286630488406,0.0039682539682539,20,18,0,1,24
401,401,"(251, 252)",0.0289903436523715,0.0451127819548872,0.0079365079365079,0.013025585891066,0.0482296650717703,0.0079365079365079,12,12,0,4,12
402,402,"(252, 247)",0.0219334784941146,0.0431913617276544,0.0039682539682539,0.0071798089069983,0.0481467329002674,0.0039682539682539,7,6,0,1,48
403,403,"(247, 248)",0.0321354939148179,0.0433660299432111,0.0079365079365079,0.0158137784423885,0.0493440375954572,0.0079365079365079,16,11,0,10,16
404,404,"(248, 289)",0.0283672304795565,0.0415944540727903,0.0059523809523809,0.0170254711385093,0.051255974778806,0.0059523809523809,5,2,0,3,16
405,405,"(289, 290)",0.018967280970263,0.0399746192893401,0.0039682539682539,0.0168882448566756,0.0530191458026509,0.0039682539682539,3,5,0,1,18
406,406,"(289, 291)",0.0074118779387169,0.0399619410085632,0.0059523809523809,0.0034554008736096,0.0518092105263157,0.0059523809523809,2,3,0,0,20
407,407,"(246, 245)",0.0222389209715253,0.0442144047723484,0.0079365079365079,0.0174203393762751,0.0477906315190593,0.0079365079365079,12,10,0,5,12
408,408,"(245, 250)",0.012036905550822,0.0423671822461331,0.0039682539682539,0.013313609745962,0.0469842453621702,0.0039682539682539,35,29,1,2,54
409,409,"(250, 249)",0.0190937707090788,0.0433660299432111,0.0079365079365079,0.0154781875621547,0.0469011725293132,0.0079365079365079,12,12,0,1,12
410,410,"(249, 254)",0.013709410205434,0.0415875897351266,0.0039682539682539,0.0152264430696105,0.0479543292102759,0.0039682539682539,20,17,0,0,20
411,411,"(254, 253)",0.0240166145981255,0.0451127819548872,0.0079365079365079,0.019844424733894,0.0494845360824742,0.0079365079365079,10,9,0,4,10
412,412,"(253, 258)",0.0200641389756697,0.0431913617276544,0.0039682539682539,0.0198759014525852,0.0511363636363636,0.0039682539682539,7,13,0,3,46
413,413,"(258, 257)",0.0318032282495503,0.0479269684290604,0.0079365079365079,0.0246796787714339,0.0529467381027418,0.0079365079365079,11,12,0,12,12
414,414,"(257, 262)",0.0279375335289848,0.0457640969763007,0.0039682539682539,0.0240354391669689,0.0548900021781746,0.0039682539682539,3,6,0,11,36
415,415,"(262, 261)",0.0397634037047555,0.0511467424396184,0.0079365079365079,0.0290206533051596,0.057032929727283,0.0079365079365079,7,9,0,12,12
416,416,"(261, 265)",0.0360219634573511,0.0486909477345184,0.0039682539682539,0.0273171501397889,0.059349976448422,0.0039682539682539,11,12,0,1,64
417,417,"(265, 267)",0.0479720881062829,0.0548900021781746,0.0079365079365079,0.0325182076676491,0.0619240692959823,0.0079365079365079,16,16,0,2,16
418,418,"(267, 271)",0.0443687083846129,0.0520714949891517,0.0039682539682539,0.0291336859851398,0.0647648419429452,0.0039682539682539,15,15,0,12,16
419,419,"(271, 272)",0.0598176812143015,0.0594199481254421,0.0079365079365079,0.0346850332757928,0.0679886685552408,0.0079365079365079,12,12,0,12,12
420,420,"(291, 292)",0.0089581558269431,0.0440174672489082,0.0059523809523809,0.0044745526636786,0.0520016508460586,0.0059523809523809,3,4,0,1,18
421,421,"(292, 242)",0.0569391849958451,0.0502242152466367,0.0079365079365079,0.0656854144754391,0.053874933190807,0.0079365079365079,23,25,3,2,82
422,422,"(244, 246)",0.0184706575362639,0.0449197860962566,0.0039682539682539,0.0176586257701328,0.0488940628637951,0.0039682539682539,18,4,0,0,62
423,423,"(243, 244)",0.0615093734644287,0.0469930069930069,0.0079365079365079,0.0319917042182791,0.0509142337609859,0.0079365079365079,14,13,1,1,46
424,424,"(244, 291)",0.0410506443575883,0.0448997772828507,0.0059523809523809,0.0094050841055792,0.0520984081041968,0.0059523809523809,3,4,0,0,34
425,425,"(291, 290)",0.0395043664693621,0.0440366972477064,0.0059523809523809,0.0135267944368111,0.0535088650599851,0.0059523809523809,7,2,0,1,24
426,426,"(287, 292)",0.0459929575983254,0.0502592740327084,0.0039682539682539,0.0653535683260456,0.0556291390728476,0.0039682539682539,8,8,0,2,182
427,427,"(290, 288)",0.0604597190102017,0.0424599831508003,0.0059523809523809,0.0357250777665743,0.0554577464788732,0.0059523809523809,9,6,0,3,150
428,428,"(242, 243)",0.0238544592234949,0.0478405315614617,0.0039682539682539,0.0131446608875038,0.0518092105263157,0.0039682539682539,13,5,0,0,15
429,429,"(285, 286)",0.0028598251759285,0.0475651189127972,0.0039682539682539,0.0022977287197,0.0557768924302788,0.0039682539682539,8,6,1,1,10
430,430,"(287, 288)",0.0216912808861119,0.0502292206497907,0.0039682539682539,0.0022977287197,0.0557768924302788,0.0039682539682539,5,5,0,0,9
431,431,"(288, 285)",0.0841390714668903,0.049925705794948,0.0079365079365079,0.0431185798645401,0.0575079872204472,0.0079365079365079,13,15,4,8,20
432,432,"(242, 241)",0.0310966542017734,0.0478587028772196,0.0039682539682539,0.0423775951343859,0.0517453798767967,0.0039682539682539,105,106,0,0,106
433,433,"(241, 240)",0.0344963946479851,0.046979865771812,0.0079365079365079,0.0403013310786979,0.0498467016121056,0.0079365079365079,8,8,0,0,8
434,434,"(240, 239)",0.0230777748475135,0.0448997772828507,0.0039682539682539,0.026801274974121,0.0481835564053537,0.0039682539682539,16,16,0,1,16
435,435,"(239, 238)",0.0273507199433782,0.0443349753694581,0.0079365079365079,0.024923507568477,0.0468096962942323,0.0079365079365079,6,6,0,5,6
436,436,"(234, 235)",0.0319209084119621,0.0428936170212765,0.0079365079365079,0.0234764776108294,0.0457516339869281,0.0079365079365079,6,6,0,2,6
437,437,"(235, 236)",0.0276479633160973,0.0411529354127541,0.0039682539682539,0.0200596602181626,0.0464473320431296,0.0039682539682539,13,14,0,2,14
438,438,"(236, 237)",0.0390665831165688,0.0443349753694581,0.0079365079365079,0.0237420457941714,0.0476370510396975,0.0079365079365079,6,6,1,2,6
439,439,"(237, 243)",0.0356668426703572,0.0424814565070802,0.0039682539682539,0.0199513758671497,0.0490940970192869,0.0039682539682539,2,1,0,2,110
440,440,"(286, 287)",0.0696723100550139,0.0528689814329172,0.0079365079365079,0.0736097894123692,0.0575736806031528,0.0079365079365079,14,17,0,8,18
441,441,"(238, 231)",0.0186509345288811,0.0424778761061946,0.0039682539682539,0.0153986619528645,0.0457932037070688,0.0039682539682539,4,13,0,0,48
442,442,"(231, 232)",0.0256427140107202,0.0428936170212765,0.0079365079365079,0.0148362955888542,0.0453237410071942,0.0079365079365079,11,12,0,2,12
443,443,"(233, 230)",0.030212902479304,0.0431063975367772,0.0079365079365079,0.0287274307220206,0.0456811384029729,0.0079365079365079,14,14,0,5,14
444,444,"(230, 234)",0.0232211229974649,0.0413487570760521,0.0039682539682539,0.0217667161084183,0.0455449123441171,0.0039682539682539,44,46,0,5,46
445,445,"(232, 228)",0.0184162316351325,0.0411529354127541,0.0039682539682539,0.0086536196164865,0.0451815329448677,0.0039682539682539,6,5,0,1,146
446,446,"(228, 229)",0.0270851177891081,0.0431063975367772,0.0059523809523809,0.009172675433115,0.0453767894120824,0.0059523809523809,15,11,0,1,18
447,447,"(226, 227)",0.0031188530194494,0.0397037970694816,0.0059523809523809,0.0019650493705247,0.04470066518847,0.0059523809523809,8,6,0,1,22
448,448,"(227, 233)",0.0229864201037163,0.0425999492857746,0.0059523809523809,0.0294997886165702,0.0461580730836157,0.0059523809523809,115,97,0,0,146
449,449,"(284, 286)",0.0648244133085088,0.0497630331753554,0.0039682539682539,0.0726565061906141,0.0596096984033116,0.0039682539682539,12,5,0,0,122
450,450,"(285, 283)",0.0792911747203852,0.0476190476190476,0.0039682539682539,0.042929260378614,0.0595956012770486,0.0039682539682539,5,10,0,0,120
451,451,"(281, 284)",0.0648244133085088,0.0522875816993464,0.0039682539682539,0.0750992395065118,0.0618556701030927,0.0039682539682539,2,8,0,1,272
452,452,"(283, 282)",0.0792911747203852,0.0455161202926036,0.0039682539682539,0.0454415359058634,0.061931678545097,0.0039682539682539,10,4,0,0,246
453,453,"(280, 281)",0.0648244133085088,0.0550819672131147,0.0039682539682539,0.0776369555985031,0.0644089456869009,0.0039682539682539,9,7,0,1,52
454,454,"(282, 279)",0.0792911747203852,0.0435910742086144,0.0039682539682539,0.0480504099723886,0.0645574484437043,0.0039682539682539,6,3,0,0,56
455,455,"(278, 280)",0.0648244133085088,0.058191894700381,0.0039682539682539,0.080269654466588,0.0672538030424339,0.0039682539682539,7,4,0,0,118
456,456,"(279, 277)",0.0792911747203852,0.0418222554144884,0.0039682539682539,0.0507558683983037,0.067524115755627,0.0039682539682539,17,6,0,0,116
457,457,"(248, 246)",0.0017801918646849,0.0415738678544914,0.0039682539682539,0.001381763827273,0.0476505625413633,0.0039682539682539,10,7,1,0,16
458,458,"(245, 247)",0.0082139438501267,0.0423529411764705,0.0039682539682539,0.001381763827273,0.0476505625413633,0.0039682539682539,9,5,0,0,15
459,459,"(252, 250)",0.0050687935876802,0.0431765612952968,0.0039682539682539,0.0008068856256257,0.0469448584202682,0.0039682539682539,14,15,0,5,15
460,460,"(249, 251)",0.0033962889330682,0.0415738678544914,0.0039682539682539,0.0008068856256257,0.0469448584202682,0.0039682539682539,13,14,0,0,15
461,461,"(256, 254)",0.0083191328221149,0.0457474811654715,0.0039682539682539,0.0010267371460613,0.0499306518723994,0.0039682539682539,16,14,0,0,16
462,462,"(253, 255)",0.0019644040518792,0.0431765612952968,0.0039682539682539,0.0010267371460613,0.0499306518723994,0.0039682539682539,16,16,0,0,16
463,463,"(260, 258)",0.0097510177033039,0.0486721390632544,0.0039682539682539,0.0014478659321576,0.0534804753820033,0.0039682539682539,4,17,0,4,17
464,464,"(257, 259)",0.0018776231499889,0.0457474811654715,0.0039682539682539,0.0014478659321576,0.0534804753820033,0.0039682539682539,8,8,0,0,16
465,465,"(264, 262)",0.0098377986051942,0.0520499845089331,0.0039682539682539,0.0020721147151726,0.0576791027695124,0.0039682539682539,4,5,0,6,15
466,466,"(261, 263)",0.0017533686768279,0.0486721390632544,0.0039682539682539,0.0020721147151726,0.0576791027695124,0.0039682539682539,6,11,0,0,17
467,467,"(266, 265)",0.0099620530783552,0.0561059779583658,0.0039682539682539,0.003034343989649,0.0627177700348432,0.0039682539682539,9,15,2,0,17
468,468,"(267, 268)",0.0016153081510934,0.0520499845089331,0.0039682539682539,0.003034343989649,0.0627177700348432,0.0039682539682539,6,9,0,0,16
469,469,"(269, 271)",0.0134609012591119,0.0610095630068998,0.0039682539682539,0.0048976383617252,0.0689938398357289,0.0039682539682539,13,16,0,15,16
470,470,"(272, 270)",0.0013993420429802,0.0561059779583658,0.0039682539682539,0.0048976383617252,0.0689938398357289,0.0039682539682539,15,14,0,10,15
471,471,"(229, 226)",0.0270851177891081,0.0413351923234642,0.0059523809523809,0.0076964002160934,0.0450885668276972,0.0059523809523809,7,16,0,2,22
472,472,"(226, 225)",0.0219781931990821,0.0397163120567375,0.0039682539682539,0.0087415852133724,0.0457516339869281,0.0039682539682539,9,3,1,2,60
473,473,"(225, 222)",0.0326029368009629,0.0425855513307984,0.0079365079365079,0.0140940186948228,0.0468488566648075,0.0079365079365079,11,10,0,3,22
474,474,"(222, 220)",0.028607070727562,0.0408692831657476,0.0039682539682539,0.0159926677007256,0.0481881633043312,0.0039682539682539,36,70,0,0,118
475,475,"(220, 221)",0.0403027695504974,0.0448877805486284,0.0079365079365079,0.0214925130156819,0.049743387287801,0.0079365079365079,14,14,0,12,14
476,476,"(221, 216)",0.0364686315215284,0.0429850746268656,0.0039682539682539,0.0232495325594187,0.0514233241505968,0.0039682539682539,67,68,0,1,68
477,477,"(216, 217)",0.0483260583888956,0.0478905359179019,0.0079365079365079,0.0285757245238936,0.0532656943563728,0.0079365079365079,14,14,0,6,14
478,478,"(214, 215)",0.0528962468574794,0.0513552068473609,0.0079365079365079,0.0586316705411758,0.0551965830686671,0.0079365079365079,14,14,0,7,14
479,479,"(215, 218)",0.0410388199901122,0.0488798370672097,0.0039682539682539,0.0498224475753216,0.0532094594594594,0.0039682539682539,54,66,0,5,70
480,480,"(218, 219)",0.0448729580190812,0.0478905359179019,0.0079365079365079,0.0495701874942984,0.0514023457419683,0.0079365079365079,10,10,0,9,10
481,481,"(219, 223)",0.0331772591961458,0.0457308774158424,0.0039682539682539,0.0413583612760618,0.0497139475241665,0.0039682539682539,4,3,0,0,116
482,482,"(223, 224)",0.0371731252695467,0.0448877805486284,0.0079365079365079,0.0420420140310781,0.0481881633043312,0.0079365079365079,9,9,1,12,20
483,483,"(224, 227)",0.0265483816676659,0.0429850746268656,0.0059523809523809,0.0352847102659261,0.046979865771812,0.0059523809523809,4,3,1,0,60
484,484,"(227, 228)",0.006680814583399,0.0425855513307984,0.0059523809523809,0.0048527263197819,0.0456026058631921,0.0059523809523809,5,6,0,0,24
485,485,"(211, 214)",0.0491212776252537,0.0525492649358773,0.0039682539682539,0.0592618749416912,0.0573378839590443,0.0039682539682539,183,179,0,4,184
486,486,"(217, 212)",0.0445510891566699,0.0457308774158424,0.0039682539682539,0.029941471051907,0.0552449852022361,0.0039682539682539,184,181,0,2,184
487,487,"(240, 236)",0.009430548229895,0.0448837830617152,0.0039682539682539,0.0028810334925446,0.0482158232086482,0.0039682539682539,11,10,0,1,12
488,488,"(237, 241)",0.001411668875635,0.0424635605358496,0.0039682539682539,0.0028810334925446,0.0482158232086482,0.0039682539682539,12,11,0,0,12
489,489,"(238, 234)",0.0067117138439206,0.0424635605358496,0.0039682539682539,0.0015976317610856,0.0457101396698712,0.0039682539682539,12,12,0,2,12
490,490,"(235, 239)",0.0022848735252881,0.0411394988164231,0.0039682539682539,0.0015976317610856,0.0457101396698712,0.0039682539682539,11,9,0,2,11
491,491,"(230, 231)",0.0050037079112625,0.0413351923234642,0.0039682539682539,0.0015364165207498,0.0449237899991086,0.0039682539682539,7,10,0,2,10
492,492,"(232, 233)",0.0052384108050112,0.0411394988164231,0.0039682539682539,0.0015364165207498,0.0449237899991086,0.0039682539682539,10,9,0,0,10
493,493,"(224, 225)",0.0086366720313042,0.0429704152101628,0.0039682539682539,0.0010115364468289,0.0465804066543438,0.0039682539682539,5,1,0,0,12
494,494,"(222, 223)",0.0020077945028243,0.0408560311284046,0.0039682539682539,0.0010115364468289,0.0465804066543438,0.0039682539682539,6,7,1,0,10
495,495,"(219, 220)",0.0097076272523588,0.0457142857142857,0.0039682539682539,0.0009619090435782,0.0495770214440291,0.0039682539682539,5,7,2,2,7
496,496,"(221, 218)",0.0018460664583925,0.0429704152101628,0.0039682539682539,0.0009619090435782,0.0495770214440291,0.0039682539682539,8,8,0,5,8
497,497,"(215, 216)",0.0098693552967906,0.0488608822103732,0.0039682539682539,0.0010621443435773,0.0530973451327433,0.0039682539682539,7,7,1,0,7
498,498,"(217, 214)",0.0017868976616491,0.0457142857142857,0.0039682539682539,0.0010621443435773,0.0530973451327433,0.0039682539682539,8,8,0,1,8
499,499,"(211, 212)",0.009928524093534,0.0525273579989577,0.0039682539682539,0.0012673309596939,0.0572597137014314,0.0039682539682539,8,9,0,2,9
500,500,"(213, 210)",0.0017277288649058,0.0488608822103732,0.0039682539682539,0.0012673309596939,0.0572597137014314,0.0039682539682539,10,10,0,3,10
501,501,"(207, 208)",0.0099876928902773,0.0570264765784114,0.0039682539682539,0.0016013313040331,0.0622837370242214,0.0039682539682539,8,9,0,4,9
502,502,"(209, 206)",0.001538388715327,0.0525273579989577,0.0039682539682539,0.0016013313040331,0.0622837370242214,0.0039682539682539,9,9,0,0,9
503,503,"(203, 204)",0.0101770330398561,0.0624690133862171,0.0039682539682539,0.0021942927708803,0.0685621003945041,0.0039682539682539,9,9,0,2,9
504,504,"(205, 202)",0.0014397740540881,0.0570264765784114,0.0039682539682539,0.0021942927708803,0.0685621003945041,0.0039682539682539,8,9,0,7,9
