Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC
429,"(285, 286)",0.0028598251759285554,0.04756511891279728,0.003968253968253968,0.0022977287197000033,0.055776892430278883,0.003968253968253968
430,"(287, 288)",0.0216912808861119,0.05022922064979071,0.003968253968253968,0.0022977287197000033,0.055776892430278883,0.003968253968253968
431,"(288, 285)",0.0841390714668903,0.049925705794948,0.007936507936507936,0.043118579864540145,0.05750798722044728,0.007936507936507936
432,"(242, 241)",0.031096654201773485,0.04785870287721964,0.003968253968253968,0.04237759513438599,0.05174537987679671,0.003968253968253968
433,"(241, 240)",0.03449639464798511,0.04697986577181208,0.007936507936507936,0.04030133107869795,0.04984670161210563,0.007936507936507936
434,"(240, 239)",0.023077774847513565,0.04489977728285078,0.003968253968253968,0.026801274974121027,0.048183556405353725,0.003968253968253968
435,"(239, 238)",0.027350719943378284,0.04433497536945813,0.007936507936507936,0.024923507568477016,0.04680969629423238,0.007936507936507936
436,"(234, 235)",0.03192090841196211,0.042893617021276594,0.007936507936507936,0.023476477610829483,0.0457516339869281,0.007936507936507936
437,"(235, 236)",0.027647963316097385,0.041152935412754145,0.003968253968253968,0.02005966021816269,0.04644733204312967,0.003968253968253968
438,"(236, 237)",0.039066583116568895,0.04433497536945813,0.007936507936507936,0.02374204579417144,0.047637051039697544,0.007936507936507936
439,"(237, 243)",0.035666842670357295,0.04248145650708024,0.003968253968253968,0.01995137586714977,0.049094097019286964,0.003968253968253968
440,"(286, 287)",0.06967231005501393,0.05286898143291723,0.007936507936507936,0.07360978941236929,0.05757368060315284,0.007936507936507936
441,"(238, 231)",0.018650934528881134,0.04247787610619469,0.003968253968253968,0.015398661952864592,0.04579320370706887,0.003968253968253968
442,"(231, 232)",0.025642714010720255,0.042893617021276594,0.007936507936507936,0.014836295588854256,0.045323741007194246,0.007936507936507936
443,"(233, 230)",0.030212902479304082,0.04310639753677729,0.007936507936507936,0.02872743072202062,0.0456811384029729,0.007936507936507936
444,"(230, 234)",0.023221122997464955,0.04134875707605218,0.003968253968253968,0.021766716108418318,0.04554491234411712,0.003968253968253968
445,"(232, 228)",0.018416231635132514,0.041152935412754145,0.003968253968253968,0.008653619616486504,0.04518153294486777,0.003968253968253968
446,"(228, 229)",0.027085117789108125,0.04310639753677729,0.005952380952380952,0.009172675433115056,0.04537678941208247,0.005952380952380952
447,"(226, 227)",0.0031188530194494403,0.03970379706948164,0.005952380952380952,0.0019650493705247038,0.044700665188470066,0.005952380952380952
448,"(227, 233)",0.02298642010371633,0.04259994928577466,0.005952380952380952,0.029499788616570235,0.04615807308361571,0.005952380952380952
449,"(284, 286)",0.06482441330850883,0.04976303317535545,0.003968253968253968,0.07265650619061419,0.05960969840331165,0.003968253968253968
450,"(285, 283)",0.07929117472038522,0.047619047619047616,0.003968253968253968,0.04292926037861404,0.0595956012770486,0.003968253968253968
451,"(281, 284)",0.06482441330850883,0.05228758169934641,0.003968253968253968,0.07509923950651189,0.061855670103092786,0.003968253968253968
452,"(283, 282)",0.07929117472038524,0.04551612029260363,0.003968253968253968,0.04544153590586343,0.061931678545097076,0.003968253968253968
453,"(280, 281)",0.06482441330850884,0.05508196721311476,0.003968253968253968,0.07763695559850314,0.06440894568690096,0.003968253968253968
454,"(282, 279)",0.07929117472038523,0.043591074208614425,0.003968253968253968,0.048050409972388644,0.06455744844370437,0.003968253968253968
455,"(278, 280)",0.06482441330850885,0.05819189470038102,0.003968253968253968,0.080269654466588,0.06725380304243395,0.003968253968253968
456,"(279, 277)",0.07929117472038522,0.041822255414488425,0.003968253968253968,0.050755868398303726,0.06752411575562701,0.003968253968253968
457,"(248, 246)",0.0017801918646849061,0.041573867854491464,0.003968253968253968,0.001381763827273024,0.04765056254136334,0.003968253968253968
458,"(245, 247)",0.008213943850126753,0.042352941176470586,0.003968253968253968,0.001381763827273024,0.04765056254136334,0.003968253968253968
459,"(252, 250)",0.0050687935876802676,0.04317656129529684,0.003968253968253968,0.0008068856256257071,0.04694485842026826,0.003968253968253968
460,"(249, 251)",0.003396288933068257,0.041573867854491464,0.003968253968253968,0.0008068856256257071,0.04694485842026826,0.003968253968253968
461,"(256, 254)",0.00831913282211493,0.045747481165471546,0.003968253968253968,0.0010267371460613288,0.049930651872399444,0.003968253968253968
462,"(253, 255)",0.001964404051879201,0.04317656129529684,0.003968253968253968,0.0010267371460613288,0.049930651872399444,0.003968253968253968
463,"(260, 258)",0.009751017703303985,0.04867213906325447,0.003968253968253968,0.0014478659321576748,0.053480475382003394,0.003968253968253968
464,"(257, 259)",0.001877623149988955,0.045747481165471546,0.003968253968253968,0.0014478659321576748,0.053480475382003394,0.003968253968253968
465,"(264, 262)",0.009837798605194233,0.05204998450893318,0.003968253968253968,0.0020721147151726163,0.05767910276951248,0.003968253968253968
466,"(261, 263)",0.0017533686768279216,0.04867213906325447,0.003968253968253968,0.0020721147151726163,0.05767910276951248,0.003968253968253968
467,"(266, 265)",0.009962053078355267,0.056105977958365805,0.003968253968253968,0.0030343439896490065,0.0627177700348432,0.003968253968253968
468,"(267, 268)",0.0016153081510934394,0.05204998450893318,0.003968253968253968,0.0030343439896490065,0.0627177700348432,0.003968253968253968
469,"(269, 271)",0.013460901259111998,0.06100956300689989,0.003968253968253968,0.004897638361725259,0.06899383983572896,0.003968253968253968
470,"(272, 270)",0.0013993420429802138,0.056105977958365805,0.003968253968253968,0.004897638361725259,0.06899383983572896,0.003968253968253968
471,"(229, 226)",0.027085117789108125,0.04133519232346428,0.005952380952380952,0.00769640021609346,0.04508856682769726,0.005952380952380952
472,"(226, 225)",0.021978193199082147,0.03971631205673759,0.003968253968253968,0.008741585213372429,0.0457516339869281,0.003968253968253968
473,"(225, 222)",0.03260293680096292,0.04258555133079848,0.007936507936507936,0.01409401869482289,0.046848856664807585,0.007936507936507936
474,"(222, 220)",0.028607070727562058,0.04086928316574765,0.003968253968253968,0.015992667700725657,0.0481881633043312,0.003968253968253968
475,"(220, 221)",0.04030276955049747,0.04488778054862843,0.007936507936507936,0.021492513015681947,0.049743387287801026,0.007936507936507936
476,"(221, 216)",0.03646863152152843,0.04298507462686567,0.003968253968253968,0.023249532559418702,0.051423324150596875,0.003968253968253968
477,"(216, 217)",0.04832605838889566,0.04789053591790194,0.007936507936507936,0.028575724523893606,0.05326569435637286,0.007936507936507936
478,"(214, 215)",0.052896246857479456,0.05135520684736091,0.007936507936507936,0.05863167054117584,0.05519658306866718,0.007936507936507936
479,"(215, 218)",0.04103881999011224,0.048879837067209775,0.003968253968253968,0.04982244757532169,0.05320945945945946,0.003968253968253968
480,"(218, 219)",0.04487295801908128,0.04789053591790194,0.007936507936507936,0.04957018749429849,0.051402345741968385,0.007936507936507936
481,"(219, 223)",0.03317725919614588,0.04573087741584248,0.003968253968253968,0.0413583612760618,0.0497139475241665,0.003968253968253968
482,"(223, 224)",0.03717312526954674,0.04488778054862843,0.007936507936507936,0.04204201403107811,0.0481881633043312,0.007936507936507936
483,"(224, 227)",0.02654838166766597,0.04298507462686567,0.005952380952380952,0.0352847102659261,0.04697986577181208,0.005952380952380952
484,"(227, 228)",0.006680814583399076,0.04258555133079848,0.005952380952380952,0.004852726319781973,0.04560260586319218,0.005952380952380952
485,"(211, 214)",0.04912127762525376,0.05254926493587739,0.003968253968253968,0.0592618749416912,0.05733788395904437,0.003968253968253968
486,"(217, 212)",0.04455108915666997,0.04573087741584248,0.003968253968253968,0.029941471051907018,0.055244985202236106,0.003968253968253968
487,"(240, 236)",0.009430548229895006,0.0448837830617152,0.003968253968253968,0.0028810334925446985,0.048215823208648236,0.003968253968253968
488,"(237, 241)",0.0014116688756350784,0.042463560535849695,0.003968253968253968,0.0028810334925446985,0.048215823208648236,0.003968253968253968
489,"(238, 234)",0.006711713843920601,0.042463560535849695,0.003968253968253968,0.001597631761085666,0.04571013966987121,0.003968253968253968
490,"(235, 239)",0.0022848735252881803,0.04113949881642315,0.003968253968253968,0.001597631761085666,0.04571013966987121,0.003968253968253968
491,"(230, 231)",0.005003707911262583,0.04133519232346428,0.003968253968253968,0.0015364165207498125,0.044923789999108656,0.003968253968253968
492,"(232, 233)",0.005238410805011202,0.04113949881642315,0.003968253968253968,0.0015364165207498125,0.044923789999108656,0.003968253968253968
493,"(224, 225)",0.008636672031304238,0.04297041521016284,0.003968253968253968,0.001011536446828991,0.046580406654343806,0.003968253968253968
494,"(222, 223)",0.002007794502824324,0.04085603112840467,0.003968253968253968,0.001011536446828991,0.046580406654343806,0.003968253968253968
495,"(219, 220)",0.009707627252358863,0.045714285714285714,0.003968253968253968,0.0009619090435782668,0.04957702144402912,0.003968253968253968
496,"(221, 218)",0.001846066458392502,0.04297041521016284,0.003968253968253968,0.0009619090435782668,0.04957702144402912,0.003968253968253968
497,"(215, 216)",0.009869355296790684,0.04886088221037324,0.003968253968253968,0.0010621443435773665,0.05309734513274336,0.003968253968253968
498,"(217, 214)",0.0017868976616491525,0.045714285714285714,0.003968253968253968,0.0010621443435773665,0.05309734513274336,0.003968253968253968
499,"(211, 212)",0.009928524093534034,0.05252735799895779,0.003968253968253968,0.0012673309596939874,0.05725971370143149,0.003968253968253968
500,"(213, 210)",0.0017277288649058032,0.04886088221037324,0.003968253968253968,0.0012673309596939874,0.05725971370143149,0.003968253968253968
501,"(207, 208)",0.009987692890277382,0.05702647657841141,0.003968253968253968,0.001601331304033188,0.06228373702422145,0.003968253968253968
502,"(209, 206)",0.001538388715327085,0.05252735799895779,0.003968253968253968,0.001601331304033188,0.06228373702422145,0.003968253968253968
503,"(203, 204)",0.010177033039856101,0.06246901338621715,0.003968253968253968,0.0021942927708803557,0.06856210039450415,0.003968253968253968
504,"(205, 202)",0.0014397740540881693,0.05702647657841141,0.003968253968253968,0.0021942927708803557,0.06856210039450415,0.003968253968253968
