Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC
213,"(413, 414)",0.050341554429001,0.01931639811641093,0.001658374792703151,0.027423882491973882,0.029824908497378573,0.001658374792703151
214,"(414, 415)",0.050341554429000984,0.01895958119134085,0.001658374792703151,0.028598248726103514,0.030469164498117783,0.001658374792703151
215,"(415, 426)",0.05034155442900098,0.018615707582119043,0.001658374792703151,0.029824757950383193,0.03117084517963298,0.001658374792703151
216,"(426, 427)",0.05034155442900096,0.018284085568307584,0.001658374792703151,0.031067782110357843,0.03191573821684707,0.001658374792703151
217,"(427, 88)",0.05034155442900096,0.017964071856287425,0.001658374792703151,0.032327596454955726,0.03270774571490562,0.001658374792703151
218,"(88, 89)",0.0803176012186972,0.029660600098376785,0.003316749585406302,0.05225083588897686,0.03355405931778977,0.003316749585406302
219,"(89, 589)",0.04123360671450108,0.028816515734391052,0.001658374792703151,0.02891908020357982,0.03278599391039583,0.001658374792703151
220,"(589, 590)",0.04123360671450108,0.028019144091817296,0.001658374792703151,0.028409690805106854,0.0324019344438474,0.001658374792703151
221,"(594, 593)",0.04426089928412334,0.027065846761524306,0.001658374792703151,0.049576420863561614,0.03359144337362821,0.001658374792703151
222,"(593, 90)",0.04426089928412334,0.026361231939495945,0.0024875621890547263,0.054400990502643694,0.034228302208094454,0.0024875621890547263
223,"(90, 91)",0.023502221488225075,0.02880068777761857,0.003316749585406302,0.02920698067601828,0.03360361113433085,0.003316749585406302
224,"(91, 429)",0.0634711183593327,0.03028628829733802,0.0024875621890547263,0.06075558094479795,0.033645798459993305,0.0024875621890547263
225,"(429, 428)",0.06347111835933268,0.02941822173435785,0.001658374792703151,0.05851865936620822,0.03280829184689464,0.001658374792703151
226,"(428, 425)",0.06347111835933268,0.028598529760493242,0.001658374792703151,0.05727522233284124,0.03202166640114704,0.001658374792703151
227,"(425, 424)",0.06347111835933268,0.02782327834813704,0.001658374792703151,0.05604830023516915,0.03128161232588904,0.001658374792703151
228,"(424, 423)",0.06347111835933268,0.027088948787061994,0.001658374792703151,0.05487384473380051,0.030602923264311816,0.001658374792703151
229,"(423, 422)",0.06347111835933268,0.02639238428712113,0.001658374792703151,0.053754608318017795,0.02998359106956392,0.001658374792703151
230,"(422, 421)",0.06347111835933268,0.025730744612758694,0.001658374792703151,0.05265739181649506,0.02940029254022428,0.001658374792703151
231,"(421, 420)",0.06347111835933265,0.02510146737433656,0.001658374792703151,0.05158917257111185,0.02885029424429453,0.001658374792703151
232,"(939, 938)",0.01678353277411926,0.01870347394540943,0.001658374792703151,0.012107241256186677,0.029305275435569704,0.001658374792703151
233,"(938, 588)",0.016783532774119266,0.01837070436266147,0.001658374792703151,0.013163869463369157,0.029861833308572276,0.001658374792703151
234,"(588, 587)",0.016783532774119262,0.01804956896551724,0.001658374792703151,0.014254903786582836,0.030459160478860433,0.001658374792703151
235,"(587, 586)",0.016783532774119262,0.017739468110143562,0.001658374792703151,0.015367958024056471,0.03109369360078379,0.001658374792703151
236,"(586, 461)",0.01678353277411926,0.01743984266543267,0.001658374792703151,0.01652194928394975,0.03176861071597914,0.001658374792703151
237,"(461, 460)",0.01678353277411926,0.017150170648464164,0.001658374792703151,0.017729270023691353,0.032528658125421446,0.001658374792703151
238,"(460, 459)",0.01678353277411926,0.01686996418979409,0.001658374792703151,0.01896825064583914,0.03333701901813357,0.001658374792703151
239,"(459, 458)",0.01678353277411926,0.016598766791455628,0.001658374792703151,0.02025952856435432,0.03422344561423423,0.001658374792703151
240,"(458, 80)",0.01678353277411926,0.016336150845253576,0.0024875621890547263,0.022651065884388807,0.035218876850743215,0.0024875621890547263
241,"(83, 462)",0.029941093360923716,0.031144281176561733,0.0024875621890547263,0.03151999703207709,0.03508771929824561,0.0024875621890547263
242,"(462, 463)",0.029941093360923723,0.030233141138129856,0.001658374792703151,0.028672147946416933,0.03412949966040299,0.001658374792703151
243,"(463, 464)",0.029941093360923734,0.029373797403609615,0.001658374792703151,0.02741614776553901,0.03327080114764953,0.001658374792703151
244,"(464, 465)",0.029941093360923727,0.02856195528609322,0.001658374792703151,0.026178038764997327,0.03246560960508251,0.001658374792703151
245,"(465, 583)",0.029941093360923734,0.027793782120716277,0.001658374792703151,0.02497693927659988,0.03170847136772362,0.001658374792703151
246,"(583, 584)",0.029941093360923734,0.027065846761524306,0.001658374792703151,0.023828962831354633,0.03103608008646868,0.001658374792703151
247,"(584, 585)",0.029941093360923734,0.026375068343357025,0.001658374792703151,0.022716367342094795,0.030403872333988807,0.001658374792703151
248,"(585, 958)",0.029941093360923734,0.02571867269470272,0.001658374792703151,0.021625791767094886,0.02980869049384547,0.001658374792703151
249,"(496, 497)",0.04802210707642057,0.02366469133864448,0.001658374792703151,0.04608465861863004,0.030291613292140758,0.001658374792703151
250,"(497, 498)",0.04802210707642057,0.023127816665068558,0.001658374792703151,0.04710268189759962,0.030865303406444347,0.001658374792703151
251,"(498, 499)",0.04802210707642057,0.022614761476147615,0.001658374792703151,0.048157724593504425,0.03148085306324885,0.001658374792703151
252,"(499, 500)",0.04802210707642057,0.02212397497752747,0.001658374792703151,0.04925049523402387,0.03215056916637786,0.001658374792703151
253,"(500, 501)",0.04802210707642057,0.021654038136962688,0.001658374792703151,0.050371544797508584,0.03286372183012235,0.001658374792703151
254,"(501, 64)",0.04802210707642057,0.021203649981539112,0.0024875621890547263,0.05315289253971264,0.03362422282320796,0.0024875621890547263
255,"(64, 65)",0.05685454416766738,0.02940746159473299,0.003316749585406302,0.05911532464953255,0.034075497287522606,0.003316749585406302
256,"(65, 526)",0.05935552474197427,0.030203611410253198,0.0024875621890547263,0.06688338984505444,0.034614391090956056,0.0024875621890547263
257,"(526, 527)",0.05935552474197427,0.02932594105631748,0.001658374792703151,0.06605643441730369,0.03471302745955904,0.001658374792703151
258,"(527, 68)",0.05935552474197427,0.028497837850610837,0.001658374792703151,0.06634129998926415,0.03491907229927324,0.001658374792703151
259,"(68, 69)",0.09496714305285552,0.030469934310257706,0.003316749585406302,0.09340759489613089,0.0352312231602933,0.003316749585406302
260,"(69, 557)",0.08887691645417532,0.029576946658491723,0.001658374792703151,0.08905802391223439,0.035550053059780685,0.001658374792703151
261,"(557, 558)",0.08887691645417532,0.028734810578984988,0.001658374792703151,0.0895057949365831,0.03589392541444686,0.001658374792703151
262,"(558, 112)",0.08887691645417532,0.027939302675778988,0.0024875621890547263,0.09129026279107512,0.0362619520115461,0.0024875621890547263
263,"(112, 113)",0.06291153073465565,0.03132223463106771,0.003316749585406302,0.06571808521114028,0.03593242558770074,0.003316749585406302
264,"(113, 682)",0.07225909902506163,0.03188789000528821,0.0024875621890547263,0.07827157853862438,0.036190133237306445,0.0024875621890547263
265,"(682, 683)",0.07225909902506163,0.030915942474813506,0.001658374792703151,0.07608467050629321,0.03552596694847851,0.001658374792703151
266,"(687, 686)",0.0754000299356506,0.026429401065065417,0.001658374792703151,0.056511342516458535,0.034526195247638135,0.001658374792703151
267,"(686, 114)",0.0754000299356506,0.02575822298163178,0.001658374792703151,0.05723965791458557,0.035031662115842674,0.001658374792703151
268,"(114, 115)",0.10492593428742587,0.03183654074602043,0.003316749585406302,0.08123557428051549,0.03568258476832949,0.003316749585406302
269,"(115, 556)",0.0831818767970995,0.030862933770089057,0.001658374792703151,0.07300284666359302,0.03530548318159197,0.001658374792703151
270,"(556, 555)",0.0831818767970995,0.029947108340989795,0.001658374792703151,0.07253632922116675,0.034956521739130435,0.001658374792703151
271,"(555, 70)",0.08318187679709951,0.029084068875705398,0.0024875621890547263,0.07230370954206423,0.03463029432878679,0.0024875621890547263
272,"(70, 71)",0.06266372724321559,0.030827432836583932,0.003316749585406302,0.04650613813847685,0.034292538671519567,0.003316749585406302
273,"(71, 525)",0.06097346944965686,0.03020890736937027,0.0024875621890547263,0.046865202422563694,0.03401015228426396,0.0024875621890547263
274,"(525, 524)",0.06097346944965686,0.02933093367706788,0.001658374792703151,0.044647738114484976,0.03377205264631756,0.001658374792703151
275,"(524, 66)",0.06097346944965686,0.028502552467385138,0.0024875621890547263,0.044917068017504044,0.03365237045511622,0.0024875621890547263
276,"(66, 67)",0.06447353117787241,0.030319790828640385,0.003316749585406302,0.04136662760819619,0.03353633102527739,0.003316749585406302
277,"(67, 493)",0.05110872771707579,0.029662788695673563,0.0024875621890547263,0.03895551983837499,0.0328744718549816,0.0024875621890547263
278,"(493, 492)",0.05110872771707579,0.028824091778202676,0.001658374792703151,0.036332068045947595,0.032147141143542585,0.001658374792703151
279,"(492, 491)",0.05110872771707579,0.028031518025242314,0.001658374792703151,0.0352119359788904,0.03146442641342065,0.001658374792703151
280,"(491, 490)",0.05110872771707579,0.027281364520653304,0.001658374792703151,0.034119964498611495,0.030822705548598155,0.001658374792703151
281,"(490, 489)",0.05110872771707581,0.026570314393355218,0.001658374792703151,0.03306574144277824,0.03023238324434083,0.001658374792703151
282,"(489, 488)",0.05110872771707582,0.025895387786652926,0.001658374792703151,0.03204879823285806,0.029681770077034778,0.001658374792703151
283,"(401, 402)",0.011563895598081516,0.022939531698780744,0.001658374792703151,0.007266891917484097,0.02618096561306009,0.001658374792703151
284,"(402, 40)",0.011563895598081516,0.022430532306662202,0.001658374792703151,0.008296322909137175,0.026613116779945274,0.001658374792703151
285,"(40, 41)",0.02569930430833385,0.023847659725929882,0.003316749585406302,0.016638543002285473,0.02706949182977195,0.003316749585406302
286,"(41, 502)",0.01958120875566841,0.023299845440494592,0.001658374792703151,0.013612633872418496,0.02750535966792866,0.001658374792703151
287,"(502, 503)",0.01958120875566841,0.022776634119624543,0.001658374792703151,0.01461542142317164,0.02796975740989842,0.001658374792703151
288,"(503, 504)",0.01958120875566841,0.022276404743433446,0.001658374792703151,0.015645930473127023,0.02846353552041539,0.001658374792703151
289,"(504, 505)",0.01958120875566841,0.021797675637572976,0.001658374792703151,0.016703964415907376,0.02898899091389837,0.001658374792703151
290,"(505, 506)",0.01958120875566841,0.021339089815273552,0.001658374792703151,0.017806531052410396,0.029548684275003675,0.001658374792703151
291,"(506, 48)",0.01958120875566841,0.020899402131531065,0.0024875621890547263,0.019655269377110336,0.030268045376970185,0.0024875621890547263
292,"(48, 49)",0.01139706898021137,0.026504329480022855,0.003316749585406302,0.012488524428553966,0.030569567311348255,0.003316749585406302
293,"(49, 520)",0.016421394104245413,0.028254808706042217,0.0024875621890547263,0.014678943266771993,0.0311635959585519,0.0024875621890547263
294,"(520, 521)",0.016421394104245413,0.027485300150417065,0.001658374792703151,0.013382461781394843,0.031243523316062175,0.001658374792703151
295,"(521, 60)",0.016421394104245413,0.026756594857231603,0.0024875621890547263,0.013839812410998947,0.031410339888006254,0.0024875621890547263
296,"(60, 61)",0.002368172966426512,0.027644065465548068,0.0024875621890547263,0.0032677020739625023,0.03102969176143673,0.0024875621890547263
297,"(62, 63)",0.018272806421688544,0.027971703583439637,0.0024875621890547263,0.011938241142395127,0.030713594458309987,0.0024875621890547263
298,"(63, 523)",0.013419594381382918,0.027318443347075613,0.0024875621890547263,0.012276083516847388,0.030466855295068714,0.0024875621890547263
299,"(523, 522)",0.013419594381382923,0.026598442910390156,0.001658374792703151,0.011399741897054585,0.03027564392227745,0.001658374792703151
300,"(522, 50)",0.013419594381382934,0.025915420319752448,0.0024875621890547263,0.011434434032551974,0.030179424939315833,0.0024875621890547263
301,"(50, 51)",0.030081381933119097,0.0275405343685773,0.003316749585406302,0.02045975570117337,0.03012514675392801,0.003316749585406302
302,"(51, 511)",0.020156479015709834,0.02688663471184929,0.0024875621890547263,0.016940934672789846,0.02932594105631748,0.0024875621890547263
303,"(511, 510)",0.020156479015709834,0.02619233776387803,0.001658374792703151,0.015047046242425222,0.028755364806866954,0.001658374792703151
304,"(510, 509)",0.020156479015709834,0.025532995998560327,0.001658374792703151,0.013963851846747597,0.028225051488485302,0.001658374792703151
305,"(509, 508)",0.020156479015709834,0.02490603444715212,0.001658374792703151,0.012909252756393654,0.02772668751149531,0.001658374792703151
306,"(508, 507)",0.020156479015709834,0.024309124992441193,0.001658374792703151,0.011882178558864642,0.02725793327908869,0.001658374792703151
307,"(507, 42)",0.020156479015709834,0.02374015748031496,0.0024875621890547263,0.01106402007754237,0.026816685937916925,0.0024875621890547263
308,"(42, 43)",0.016019487624120064,0.024555616639179035,0.003316749585406302,0.006881908784706317,0.026381414883843025,0.003316749585406302
309,"(43, 405)",0.007330567081604426,0.024005732712289504,0.0024875621890547263,0.007978610099809146,0.025961165884530932,0.0024875621890547263
310,"(405, 404)",0.007330567081604426,0.02344889269117847,0.001658374792703151,0.006677514120947271,0.02554976484047286,0.001658374792703151
311,"(89, 90)",0.038254118985524305,0.028808255500083604,0.0024875621890547263,0.02751316591163405,0.03408994544478051,0.0024875621890547263
312,"(90, 87)",0.059012796781422544,0.02880343921662288,0.003316749585406302,0.06303667757650866,0.034890785476638216,0.003316749585406302
313,"(87, 85)",0.03789007934050357,0.030265007026701464,0.003316749585406302,0.04509768032531867,0.03519626440974755,0.003316749585406302
314,"(85, 433)",0.06066079592844117,0.031105723349926492,0.0024875621890547263,0.05650995775515056,0.03580016029922522,0.0024875621890547263
315,"(433, 432)",0.06066079592844117,0.03017564930190662,0.001658374792703151,0.05586082676700061,0.03593885031439044,0.001658374792703151
316,"(432, 81)",0.06066079592844117,0.029299579699229854,0.0024875621890547263,0.05784001436573392,0.03630124616218169,0.0024875621890547263
317,"(81, 82)",0.0657756091376371,0.03120068300002587,0.003316749585406302,0.06406638212523705,0.036210779162287945,0.003316749585406302
318,"(82, 452)",0.06498664939200831,0.030925455804292637,0.0024875621890547263,0.060609544076283335,0.036074302294277764,0.0024875621890547263
319,"(452, 453)",0.06498664939200828,0.030007464543418762,0.001658374792703151,0.05998384139232567,0.03592600315767524,0.001658374792703151
320,"(453, 454)",0.06498664939200827,0.029142401469202328,0.001658374792703151,0.059964560907124015,0.03590140509645154,0.001658374792703151
321,"(454, 77)",0.06498664939200824,0.028325817361894025,0.0024875621890547263,0.06147280542503307,0.0361218438314314,0.0024875621890547263
322,"(77, 78)",0.05029351754089074,0.03116842839790143,0.003316749585406302,0.046650553982354986,0.03592707340324118,0.003316749585406302
323,"(78, 73)",0.06903435066065877,0.0313376987839102,0.0024875621890547263,0.06515008283477162,0.03595170666269191,0.0024875621890547263
324,"(73, 74)",0.07661649526268287,0.031365409622886864,0.003316749585406302,0.07006225639695415,0.035755581250555904,0.003316749585406302
325,"(74, 554)",0.044767727220814374,0.03042151199455137,0.001658374792703151,0.045477471762295454,0.035317890297829974,0.001658374792703151
326,"(554, 553)",0.044767727220814374,0.029532765207170145,0.001658374792703151,0.04503920940990951,0.03499303621169916,0.001658374792703151
327,"(553, 552)",0.044767727220814395,0.028694472863974873,0.001658374792703151,0.04466484844061013,0.03471802400898178,0.001658374792703151
328,"(552, 65)",0.044767727220814395,0.027902457082041553,0.0024875621890547263,0.045256730053399974,0.034487689096056505,0.0024875621890547263
329,"(65, 66)",0.042266746646507494,0.03019756115882515,0.003316749585406302,0.03658305491680664,0.03389163669064748,0.003316749585406302
330,"(66, 515)",0.03876668491829214,0.030325890162945082,0.0024875621890547263,0.03699086843285367,0.03333333333333333,0.0024875621890547263
331,"(515, 514)",0.03876668491829214,0.029441203036886947,0.001658374792703151,0.03430365955401538,0.0324202263501707,0.001658374792703151
332,"(514, 49)",0.038766684918292146,0.028606670145642582,0.0024875621890547263,0.03326904114291122,0.031564070351758795,0.0024875621890547263
333,"(49, 50)",0.03374235979425816,0.02824951394907592,0.003316749585406302,0.02808439093653219,0.030734728204082674,0.003316749585406302
334,"(50, 519)",0.01708057224252183,0.027545566671234752,0.0024875621890547263,0.016338270790375153,0.029888475836431228,0.0024875621890547263
335,"(519, 518)",0.01708057224252183,0.02681370478244436,0.001658374792703151,0.014203422283882793,0.029072150037364703,0.001658374792703151
336,"(518, 53)",0.01708057224252183,0.02611972624101187,0.0024875621890547263,0.012771324614646461,0.028304543747653024,0.0024875621890547263
337,"(53, 54)",0.012076546726946183,0.025594770686984018,0.0024875621890547263,0.008017972139032008,0.02756760463574645,0.0024875621890547263
338,"(55, 52)",0.008462528299030436,0.024376932872475898,0.0024875621890547263,0.0033645125988706437,0.027218560982215402,0.0024875621890547263
339,"(52, 516)",0.017577986377144108,0.024095904095904095,0.0024875621890547263,0.01472011462105832,0.027941891985820533,0.0024875621890547263
340,"(516, 517)",0.017577986377144108,0.02353400331739682,0.001658374792703151,0.01622682633262406,0.02868969454753069,0.001658374792703151
341,"(517, 51)",0.017577986377144108,0.02299771167048055,0.0024875621890547263,0.01903431078445022,0.029484389898051487,0.0024875621890547263
342,"(51, 48)",0.02750288929455339,0.026878245559294835,0.003316749585406302,0.024113938291691863,0.030295418006430867,0.003316749585406302
343,"(48, 512)",0.035687029070010416,0.02650899019650943,0.0024875621890547263,0.03428625939753532,0.031112143022985837,0.0024875621890547263
344,"(512, 513)",0.035687029070010416,0.025830495405770097,0.001658374792703151,0.03556046551545165,0.03194363511151136,0.001658374792703151
345,"(513, 67)",0.035687029070010416,0.025185865842452592,0.0024875621890547263,0.03801031250671635,0.03283151389758528,0.0024875621890547263
346,"(67, 64)",0.04905183253080697,0.02964820414484844,0.003316749585406302,0.040145331389214674,0.033610166657376955,0.003316749585406302
347,"(64, 549)",0.040219395439560296,0.029414634146341462,0.0024875621890547263,0.03629020879877338,0.03391069620965021,0.0024875621890547263
348,"(549, 550)",0.0402193954395603,0.02858294029815372,0.001658374792703151,0.03551874072175707,0.03410440585939709,0.001658374792703151
349,"(550, 551)",0.040219395439560296,0.027796985202599916,0.001658374792703151,0.03591079575293713,0.03438444431772823,0.001658374792703151
350,"(551, 75)",0.040219395439560296,0.027053096749590614,0.0024875621890547263,0.03723486833688607,0.0347090312553963,0.0024875621890547263
351,"(75, 72)",0.03866337884204993,0.030678436061153367,0.003316749585406302,0.03525031488665567,0.03501538818883921,0.003316749585406302
352,"(72, 79)",0.08962643552071917,0.030261209946553583,0.0024875621890547263,0.0950108224967367,0.03546432982414868,0.0024875621890547263
353,"(79, 76)",0.1126278989275208,0.031365409622886864,0.003316749585406302,0.10562823630730946,0.035767245981374936,0.003316749585406302
354,"(76, 455)",0.06395385448739042,0.03042151199455137,0.001658374792703151,0.052560799384854334,0.035420582706766915,0.001658374792703151
355,"(455, 456)",0.06395385448739042,0.029532765207170145,0.001658374792703151,0.052511806718166354,0.035393555203380875,0.001658374792703151
356,"(456, 457)",0.06395385448739041,0.028694472863974873,0.001658374792703151,0.05261994335352167,0.035481023830538395,0.001658374792703151
357,"(457, 83)",0.06395385448739041,0.027902457082041553,0.0024875621890547263,0.05423588069054875,0.03568258476832949,0.0024875621890547263
358,"(83, 80)",0.06360382960029987,0.03111535385329859,0.003316749585406302,0.051164354865496996,0.035891788934853126,0.003316749585406302
359,"(80, 431)",0.05244320712008233,0.030324365099321095,0.0024875621890547263,0.04182714100976062,0.0354841557065937,0.0024875621890547263
360,"(431, 430)",0.05244320712008232,0.029439765653606738,0.001658374792703151,0.04003678597483767,0.03514293207448203,0.001658374792703151
361,"(430, 84)",0.05244320712008232,0.028605313092979128,0.001658374792703151,0.03983970119360746,0.03499912937489117,0.001658374792703151
362,"(84, 86)",0.08442025135946633,0.03134095634095634,0.003316749585406302,0.06368291171711714,0.03506017791732077,0.003316749585406302
363,"(86, 91)",0.06911506814213222,0.030393911136873408,0.0024875621890547263,0.053131200467608886,0.03437562352136363,0.0024875621890547263
364,"(91, 88)",0.029146171271024254,0.030265007026701464,0.0024875621890547263,0.018996403393759576,0.03361110336947131,0.0024875621890547263
365,"(576, 577)",0.05771532576202177,0.021586596978592398,0.001658374792703151,0.06863999974388597,0.03333425467812819,0.001658374792703151
366,"(577, 578)",0.05771532576202177,0.02113935144609991,0.001658374792703151,0.06976347411935768,0.03410344145010322,0.001658374792703151
367,"(578, 72)",0.05771532576202177,0.020710262398681137,0.0024875621890547263,0.07134121625520143,0.03493525680020857,0.0024875621890547263
368,"(72, 73)",0.006752269083352258,0.030258172968361894,0.0024875621890547263,0.01172745906048057,0.03500319266268068,0.0024875621890547263
369,"(74, 75)",0.031018892523196766,0.030413840062542555,0.0024875621890547263,0.01786034515910497,0.034899872670447966,0.0024875621890547263
370,"(75, 978)",0.032574909120707145,0.030694833290913718,0.0024875621890547263,0.019807845248057458,0.03428571428571429,0.0024875621890547263
371,"(978, 977)",0.03257490912070714,0.029798379126309546,0.001658374792703151,0.01776812097514296,0.033484188022322794,0.001658374792703151
372,"(977, 976)",0.032574909120707124,0.028952801651702116,0.001658374792703151,0.016634029855295964,0.03273526777231888,0.001658374792703151
373,"(976, 975)",0.032574909120707124,0.028153889252031,0.001658374792703151,0.01552829592860457,0.03203272331270419,0.001658374792703151
374,"(41, 42)",0.005288220033993243,0.023293545022598214,0.0024875621890547263,0.0035976413771467916,0.026418979605248746,0.0024875621890547263
375,"(42, 999)",0.009425211425583013,0.024560617477547196,0.0024875621890547263,0.005515291539478841,0.02630086797225978,0.0024875621890547263
376,"(999, 1000)",0.009425211425583013,0.02397804994432957,0.001658374792703151,0.0037114354880832816,0.025665581306263167,0.001658374792703151
377,"(1000, 1001)",0.009425211425583013,0.0234224785876595,0.001658374792703151,0.0022363158001595133,0.02506442763321972,0.001658374792703151
378,"(1001, 45)",0.009425211425583013,0.02289206939751718,0.0024875621890547263,0.0027292606115095364,0.024978252765005593,0.0024875621890547263
379,"(44, 536)",0.0046166126490644974,0.021809107020145393,0.001658374792703151,0.0021941051523153405,0.024109873852981748,0.001658374792703151
380,"(536, 537)",0.0046166126490644974,0.02134853339470004,0.001658374792703151,0.0029964479014025535,0.02465955097534045,0.001658374792703151
381,"(537, 538)",0.0046166126490644974,0.020907010609527772,0.001658374792703151,0.004548963267010125,0.02524121475962243,0.001658374792703151
382,"(538, 43)",0.0046166126490644974,0.02048338060702821,0.0024875621890547263,0.006321111011428798,0.02585541548752251,0.0024875621890547263
383,"(43, 40)",0.013305533191580135,0.02400095526190097,0.0024875621890547263,0.005292152329518397,0.026405097103321437,0.0024875621890547263
384,"(69, 70)",0.005260351080007982,0.029571144839761667,0.0024875621890547263,0.005883152265311431,0.03429839030771856,0.0024875621890547263
385,"(70, 948)",0.025778500633891647,0.030833738143328304,0.0024875621890547263,0.030275651268306003,0.03399385517377456,0.0024875621890547263
386,"(948, 949)",0.025778500633891647,0.02991961893420661,0.001658374792703151,0.028294448621924897,0.033044717229285404,0.001658374792703151
387,"(949, 61)",0.025778500633891647,0.02905814037539455,0.001658374792703151,0.026903268449546967,0.032155712571657113,0.001658374792703151
388,"(61, 62)",0.028976549118990287,0.028774575300629893,0.003316749585406302,0.027106314821997494,0.031321421151049245,0.003316749585406302
389,"(62, 545)",0.009873867178629673,0.0279768947038764,0.001658374792703151,0.010812187901281571,0.030418442757333467,0.001658374792703151
390,"(545, 546)",0.009873867178629673,0.02722224730260485,0.001658374792703151,0.009252283412659667,0.029573320255026975,0.001658374792703151
391,"(546, 57)",0.009873867178629673,0.026507242235751807,0.001658374792703151,0.007704352252416614,0.028779381935329914,0.001658374792703151
392,"(57, 58)",0.011543251928462804,0.026007073233848012,0.0024875621890547263,0.006435562496549287,0.028034776140220374,0.0024875621890547263
393,"(59, 56)",0.006209615821308396,0.024724260937307802,0.0024875621890547263,0.0009334335444036493,0.027797625907571743,0.0024875621890547263
394,"(56, 544)",0.014185051820525907,0.025057136920839395,0.0024875621890547263,0.00832356380264132,0.02857007486022932,0.0024875621890547263
395,"(544, 543)",0.014185051820525907,0.024450076026355804,0.001658374792703151,0.009778489775458919,0.029352349891693236,0.001658374792703151
396,"(543, 63)",0.014185051820525907,0.023871733966745842,0.0024875621890547263,0.011810109821179015,0.030184712419282174,0.0024875621890547263
397,"(63, 60)",0.019038263860831524,0.027313493681206686,0.003316749585406302,0.012551642019211143,0.03100974518526137,0.003316749585406302
398,"(60, 547)",0.033091484998650424,0.02764913567793113,0.0024875621890547263,0.02400589892922236,0.03189294970116888,0.0024875621890547263
399,"(547, 548)",0.033091484998650424,0.026911833619708565,0.001658374792703151,0.025121801455485322,0.032767287053389486,0.001658374792703151
400,"(548, 71)",0.033091484998650424,0.02621283255086072,0.0024875621890547263,0.027378764295973697,0.03370221327967807,0.0024875621890547263
401,"(71, 68)",0.03478174279220912,0.030202854996243426,0.0024875621890547263,0.02514224334066704,0.03437268426152881,0.0024875621890547263
402,"(45, 46)",0.0019377524548763788,0.02246604944021162,0.0024875621890547263,0.0004706142585122595,0.02438679149899905,0.0024875621890547263
403,"(47, 44)",0.010885406989946533,0.022289991682838923,0.0024875621890547263,0.002765516120321251,0.024468926897559196,0.0024875621890547263
404,"(44, 45)",0.005438918822209836,0.021805163809937078,0.0024875621890547263,0.0029735527843815653,0.024841905782025667,0.0024875621890547263
405,"(45, 528)",0.01292637779291647,0.02247107268628072,0.0024875621890547263,0.007370522823355596,0.02536597677940434,0.0024875621890547263
406,"(528, 529)",0.01292637779291647,0.021983230040102077,0.001658374792703151,0.008355284709922717,0.025770332065472884,0.001658374792703151
407,"(529, 530)",0.01292637779291647,0.021516119248541507,0.001658374792703151,0.009409946853332003,0.026199165797705943,0.001658374792703151
408,"(530, 531)",0.01292637779291647,0.0210684462457636,0.001658374792703151,0.010503697731062217,0.02665428988197852,0.001658374792703151
409,"(531, 52)",0.01292637779291647,0.02063902247017952,0.0024875621890547263,0.012148461286032513,0.02723577235772358,0.0024875621890547263
410,"(52, 53)",0.0038109197148027876,0.02409205321826681,0.003316749585406302,0.004123423285641897,0.027448392015840862,0.003316749585406302
411,"(53, 539)",0.00881494523037844,0.02559911697904948,0.0024875621890547263,0.006473011838712523,0.02795095835168146,0.0024875621890547263
412,"(539, 541)",0.008814945230378443,0.024965842752453112,0.001658374792703151,0.005846731481463221,0.02801523880319643,0.001658374792703151
413,"(541, 56)",0.008814945230378441,0.024363144178905477,0.0024875621890547263,0.0062845639484604135,0.0281492892654576,0.0024875621890547263
414,"(56, 57)",0.0008395092311609312,0.0250529727034775,0.0024875621890547263,0.0007808414296793649,0.027826488232579605,0.0024875621890547263
415,"(58, 59)",0.011543251928462804,0.02534944823962165,0.0024875621890547263,0.004498636660511257,0.02752670501232539,0.0024875621890547263
416,"(59, 542)",0.004503760588482209,0.024728316588066436,0.001658374792703151,0.0035764289007499533,0.0273122565449769,0.001658374792703151
417,"(542, 540)",0.004503760588482209,0.024136895827078956,0.001658374792703151,0.003236398353216125,0.027158492095662748,0.001658374792703151
418,"(540, 54)",0.004503760588482209,0.023573103987490227,0.001658374792703151,0.0030529959145615937,0.027081041025756182,0.001658374792703151
419,"(54, 55)",0.01741018283410059,0.024984462399005595,0.003316749585406302,0.010462367492355292,0.02706038099939417,0.003316749585406302
420,"(55, 535)",0.008117779016397954,0.024382847091647966,0.001658374792703151,0.006733272742296007,0.026389496717724288,0.001658374792703151
421,"(535, 534)",0.008117779016397954,0.023809523809523808,0.001658374792703151,0.005507840076946771,0.025929907546764136,0.001658374792703151
422,"(534, 533)",0.008117779016397954,0.02326254267692842,0.001658374792703151,0.004429266229024643,0.025498985115020297,0.001658374792703151
423,"(533, 532)",0.008117779016397954,0.022740128973865823,0.001658374792703151,0.0033784619396414156,0.025092588739544754,0.001658374792703151
424,"(532, 46)",0.008117779016397954,0.022240663900414938,0.001658374792703151,0.0023551825430831183,0.02470906408785445,0.001658374792703151
425,"(46, 47)",0.010885406989946533,0.02279686968356584,0.0024875621890547263,0.0015989161581256108,0.024346913231315864,0.0024875621890547263
426,"(76, 77)",0.04784416892145878,0.030413840062542555,0.0024875621890547263,0.04858526237875252,0.03586297133341263,0.0024875621890547263
427,"(77, 477)",0.06253730077257669,0.031181322232851565,0.0024875621890547263,0.06391327867405186,0.03636253995055177,0.0024875621890547263
