Nodo,BC,CC,DC,DiBC,DiCC,DiDC
202,0.07210059082053526,0.030140938185533553,0.002991026919242273,0.05133352437696892,0.027443362153879828,0.002991026919242273
203,0.06686420138120136,0.02939969515769727,0.002991026919242273,0.05133352437696892,0.02671247469905188,0.002991026919242273
204,0.029143151411817433,0.028836754643206255,0.002991026919242273,0.048137547248000324,0.026227707755870508,0.002991026919242273
205,0.02774962351940154,0.02954953893291695,0.002991026919242273,0.048137547248000324,0.02555934967636716,0.002991026919242273
206,0.06212403472086989,0.0286973191038883,0.002991026919242273,0.048782295827089615,0.026227707755870508,0.002991026919242273
207,0.05775095565497216,0.028030853501760662,0.002991026919242273,0.048782295827089615,0.02555934967636716,0.002991026919242273
208,0.031058575083051064,0.02751865671641791,0.002991026919242273,0.04558631869812102,0.0251435160813216,0.002991026919242273
209,0.030216409898046026,0.028160709773422804,0.002991026919242273,0.04558631869812102,0.02452862488078061,0.002991026919242273
210,0.04712783781857906,0.02515234345612759,0.002991026919242273,0.04611863013753154,0.023240187219055564,0.002991026919242273
211,0.04411425715729753,0.024653426408416085,0.002991026919242273,0.04611863013753154,0.022713891027673353,0.002991026919242273
212,0.02392115345512771,0.024256348246674726,0.002991026919242273,0.04292265300856295,0.022393391382004912,0.002991026919242273
213,0.024316152516260566,0.024739165823940014,0.002991026919242273,0.04292265300856295,0.02190434592705831,0.002991026919242273
214,0.03657401211953223,0.02286196207148067,0.002991026919242273,0.035969436998386076,0.02123290571150345,0.002991026919242273
215,0.03445389782966316,0.022459078797106968,0.002991026919242273,0.035969436998386076,0.020792736017247813,0.002991026919242273
216,0.016989372256378855,0.022129067843353556,0.002991026919242273,0.032773459869417515,0.020523838755882956,0.002991026919242273
217,0.018152836771625245,0.022520095199604833,0.002991026919242273,0.032773459869417515,0.020112291959093642,0.002991026919242273
218,0.030991269954063427,0.02170056252704457,0.002991026919242273,0.02799983283681888,0.020189210950080517,0.002991026919242273
219,0.029388547602404943,0.02134360436660779,0.002991026919242273,0.02799983283681888,0.019790844514601422,0.002991026919242273
220,0.012490347331675419,0.02104534295725886,0.002991026919242273,0.024803855707850316,0.019560808175364694,0.002991026919242273
221,0.014032442066586156,0.02139231327048586,0.002991026919242273,0.024803855707850316,0.019186624837401484,0.002991026919242273
222,0.00782546609484904,0.020145011950430818,0.002991026919242273,0.020612835952744376,0.01824565233209634,0.002991026919242273
223,0.025391551915357285,0.020418134071616148,0.002991026919242273,0.02380881308171294,0.019014578475421335,0.002991026919242273
224,0.024941987476645562,0.020170534529220126,0.002991026919242273,0.02380881308171294,0.018660812294182216,0.002991026919242273
225,0.005940558955051813,0.019903953008414035,0.002991026919242273,0.020612835952744376,0.018583710071889126,0.002991026919242273
226,0.003052302316748182,0.019534521375012173,0.002991026919242273,0.017904252265539666,0.017798835888699602,0.002991026919242273
227,0.025020433816470736,0.019791235028315476,0.003988035892323031,0.02110022939450823,0.018417186926184357,0.003988035892323031
228,0.005665241837238317,0.01954479909583382,0.002991026919242273,0.017904252265539666,0.01845378274948484,0.002991026919242273
229,0.00019760435345745735,0.019294398276392736,0.0019940179461615153,0.017904252265539666,0.01812039312039312,0.0019940179461615153
230,0.016915504120616775,0.01966435321334745,0.002991026919242273,0.019270887082124034,0.01789824943343029,0.002991026919242273
231,0.008019972631337639,0.019451932587320364,0.002991026919242273,0.01607490995315546,0.01818511467681987,0.002991026919242273
232,0.006696057995788631,0.01941352946869254,0.002991026919242273,0.01607490995315546,0.01786127682307898,0.002991026919242273
233,0.01814765151249074,0.019628180039138944,0.002991026919242273,0.019270887082124034,0.01822344155962136,0.002991026919242273
234,0.01635065609011167,0.019724680432645036,0.002991026919242273,0.01641269519073234,0.01818511467681987,0.002991026919242273
235,0.01633157179312048,0.01981430264717503,0.002991026919242273,0.01641269519073234,0.01786127682307898,0.002991026919242273
236,0.016808947850998048,0.019924909116192217,0.002991026919242273,0.019546294108834034,0.01821781458878233,0.002991026919242273
237,0.017912768282543984,0.020067224200712257,0.002991026919242273,0.019546294108834034,0.017892821464250034,0.002991026919242273
238,0.009146545829578289,0.01951247981635313,0.002991026919242273,0.013216718061763763,0.017892821464250034,0.002991026919242273
239,0.010142406993376894,0.019600179782307076,0.002991026919242273,0.013216718061763765,0.01821781458878233,0.002991026919242273
