,Unnamed: 0.1,Unnamed: 0,Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC,state RW,state_RW_UL,state_RWM,state_RWM_UL,MaxOcupation,mean_state_RW,mean_state_RW_lim,mean_state_RWM,mean_state_RWM_lim
136,136,136,136,"(76, 77)",0.0414458957619635,0.0662199448167126,0.0059523809523809,0.0204531657781623,0.0830176247735134,0.0059523809523809,6,10,0,0,13,17.86618,7.303729067465625,0.3100008045699574,1.0142210246622507
137,137,137,137,"(77, 108)",0.0584784493358052,0.0704500978473581,0.0079365079365079,0.0417848251869912,0.0866277071158473,0.0079365079365079,10,5,0,0,134,18.02688,10.45374779305548,0.3161155362458765,1.271097638561431
138,138,138,138,"(108, 109)",0.0295359205601325,0.0712568924077477,0.0079365079365079,0.0243897468924411,0.0857872340425531,0.0079365079365079,6,7,0,0,7,15.07172,5.704991707238778,0.2531981655804972,0.9009019123535796
139,139,139,139,"(110, 111)",0.0427557427835966,0.0738678000879378,0.0079365079365079,0.0409000039793479,0.0863753213367609,0.0079365079365079,8,7,0,0,9,14.09768,6.546947728853459,0.247083433904578,0.915048089517608
140,140,140,140,"(111, 78)",0.0394683124832437,0.0727482678983833,0.0079365079365079,0.0464215009956009,0.0841121495327102,0.0079365079365079,9,21,0,1,133,12.05838,13.90535551869884,0.200418376377826,2.289098461883912
141,141,141,141,"(78, 79)",0.021888701461266,0.0712568924077477,0.0059523809523809,0.0187113164569659,0.0807562890562409,0.0059523809523809,13,12,0,12,13,15.03962,12.3951099459633,0.2460374929600128,7.121065828374687
142,142,142,142,"(109, 110)",0.0524478966346517,0.0740523067881281,0.0079365079365079,0.0650338230562845,0.0883900385829533,0.0079365079365079,2,4,0,1,9,13.84732,5.843133058691349,0.2356585405100973,0.7923730399311403
143,143,143,143,"(110, 113)",0.0441036110969344,0.0738678000879378,0.0079365079365079,0.0574421244935735,0.0868217054263565,0.0079365079365079,10,10,0,1,132,14.08192,8.667166015729496,0.2375090514120202,1.472886493768946
144,144,144,144,"(113, 114)",0.0271608598790306,0.0727062896710906,0.0059523809523809,0.0379557423944051,0.0830039525691699,0.0059523809523809,6,5,1,6,8,12.0694,6.384570113958589,0.1901198809236463,5.241757419258262
145,145,145,145,"(115, 112)",0.0156409461187933,0.0667549668874172,0.0059523809523809,0.0151950316084676,0.0828266228430567,0.0059523809523809,6,5,0,0,7,15.07,5.4633245947247335,0.2495776007723871,0.9676658807679354
146,146,146,146,"(112, 111)",0.0385781511030021,0.06667548617542,0.0079365079365079,0.0446934723505787,0.0853658536585365,0.0079365079365079,2,4,1,0,131,9.99932,7.566903857471511,0.1490868130983989,0.6484038771004079
147,147,147,147,"(111, 108)",0.0418655814033547,0.0727062896710906,0.0079365079365079,0.0392465784378621,0.0861833105335157,0.0079365079365079,7,7,0,2,9,12.02474,6.772136322294152,0.1972000965483948,0.7681972980053142
148,148,148,148,"(112, 113)",0.0555104148010992,0.0666402221340737,0.0079365079365079,0.037332599991017,0.082004555808656,0.0079365079365079,11,3,0,0,18,10.00256,8.030870472419881,0.1609139914715584,0.8330900789641106
149,149,149,149,"(113, 116)",0.0724531660190033,0.0727062896710906,0.0079365079365079,0.0557277806731597,0.0847486127459223,0.0079365079365079,3,4,0,4,230,12.05166,8.389973784174202,0.1902003379193821,1.0912391003330717
150,150,150,150,"(117, 114)",0.0522389979166911,0.0643595964755459,0.0039682539682539,0.0546806532810241,0.0790836340812804,0.0039682539682539,9,4,0,228,228,18.00716,9.028195388154726,0.3173223911819132,222.0979753751731
151,151,151,151,"(114, 115)",0.0813879293662983,0.0714995034756703,0.0079365079365079,0.0988021684193994,0.0816723383568303,0.0079365079365079,15,19,1,18,20,30.03834,15.743405917286395,0.9418295920830316,19.254107256464952
152,152,152,152,"(116, 124)",0.0695368557136936,0.0714995034756703,0.0079365079365079,0.0553190058162308,0.0825012276968407,0.0079365079365079,8,8,0,0,94,15.0449,8.1577229682735,0.2475661758789926,2.066838815912578
153,153,153,153,"(124, 126)",0.0689081700900668,0.0705981229864126,0.0079365079365079,0.0539625263225446,0.0813428018076178,0.0079365079365079,13,8,1,11,214,19.28074,10.049275052164145,0.3585163729986322,5.150480895176079
154,154,154,154,"(129, 125)",0.0516365223669983,0.064113980409617,0.0039682539682539,0.051395326370562,0.0770053475935828,0.0039682539682539,8,4,0,217,220,16.73194,5.861216628323792,0.2955990023332528,208.80805359080875
155,155,155,155,"(125, 117)",0.067567125807538,0.0687210253613307,0.0079365079365079,0.0612876201952604,0.0778138026864289,0.0079365079365079,15,21,5,96,96,35.96168,15.547750254133003,37.67632150615496,95.18483589686016
156,156,156,156,"(109, 118)",0.0227069555456377,0.074095854160541,0.0059523809523809,0.018993547166571,0.0865533230293663,0.0059523809523809,6,5,0,15,64,13.84304,5.944037237172971,0.2395204763054147,1.987725010291531
157,157,157,157,"(119, 110)",0.0344114572458792,0.0690410958904109,0.0079365079365079,0.0324998738124079,0.0839021142000998,0.0079365079365079,10,10,0,1,66,14.34542,8.724519822374404,0.2399227612840936,1.1100258223868866
158,158,158,158,"(118, 120)",0.0291169836611472,0.0738678000879378,0.0079365079365079,0.020038051484529,0.0841964584029402,0.0079365079365079,13,12,0,26,27,28.2408,13.771601305441122,1.170568830959852,13.130796003143596
159,159,159,159,"(121, 119)",0.0225770471652323,0.0683204554697031,0.0079365079365079,0.020506986068925,0.0800508259212198,0.0079365079365079,6,7,0,0,27,13.59608,7.59237065967578,0.2312334057446295,1.137644549230942
160,160,160,160,"(117, 116)",0.0133400563202702,0.0643267389917039,0.0059523809523809,0.0098434347565927,0.0797847079309799,0.0059523809523809,6,11,2,0,16,17.99992,7.730405007757744,0.3251267197682838,1.0081209535571274
161,161,161,161,"(116, 119)",0.0162563666255799,0.0714995034756703,0.0079365079365079,0.0139672901557983,0.0817783546973876,0.0079365079365079,11,9,0,1,338,15.04558,8.150286234016372,0.2593128972564164,1.0480146701096515
162,162,162,162,"(119, 118)",0.0044219565449329,0.0690410958904109,0.0059523809523809,0.0042356106365912,0.0818846466287571,0.0059523809523809,13,4,0,8,14,14.3471,7.721684233053341,0.2481293748491431,2.1347629205493805
163,163,163,163,"(120, 121)",0.0117652174631725,0.068814855270344,0.0059523809523809,0.0066622921905368,0.0811202317720907,0.0059523809523809,3,6,0,2,16,14.0957,6.880744743459419,0.2352562555314184,0.9043074735226976
164,164,164,164,"(121, 122)",0.0097841710132252,0.0683204554697031,0.0079365079365079,0.008681975185598,0.0797847079309799,0.0079365079365079,10,8,0,0,260,13.63626,7.529613182815258,0.2192453133799984,1.106507989970435
165,165,165,165,"(122, 123)",0.0014690860881573,0.064008128016256,0.0039682539682539,0.0014906113953206,0.0779461800185586,0.0039682539682539,4,4,0,1,16,6.81642,3.771012786902788,0.1056400354010781,1.8514651397777029
166,166,166,166,"(123, 124)",0.0133138462463364,0.0681818181818181,0.0079365079365079,0.0099288982157643,0.0780790085205267,0.0079365079365079,9,14,0,100,100,23.50852,11.651383018565085,0.787915359240486,98.7223532053441
167,167,167,167,"(124, 125)",0.0139425318699631,0.0705981229864126,0.0059523809523809,0.0089893712033735,0.0790464240903387,0.0059523809523809,4,6,1,12,16,19.27832,9.617730458509444,0.3622978517982138,14.763556753115529
168,168,168,168,"(122, 130)",0.0063270133544913,0.0639756283320639,0.0059523809523809,0.0074891982883391,0.0801271860095389,0.0059523809523809,3,3,0,2,102,6.81538,4.051896634743994,0.0979161638104433,0.3625987051382807
169,169,169,169,"(130, 131)",0.0162147579376349,0.0681818181818181,0.0079365079365079,0.0157069704261905,0.0812510075769788,0.0079365079365079,5,5,1,4,8,11.78734,5.32892836124338,0.1847292622093491,1.0284420493245012
170,170,170,170,"(132, 133)",0.0208947778900344,0.0687960687960688,0.0079365079365079,0.0113475231515544,0.0797847079309799,0.0079365079365079,6,8,0,2,8,15.40606,6.20068482157188,0.2833695389814144,2.6479173683619623
171,171,171,171,"(133, 123)",0.0098566885876025,0.070440251572327,0.0059523809523809,0.0069167172892769,0.0773836941501612,0.0059523809523809,10,4,0,88,102,16.75384,7.7594029211920175,0.3036447019068308,97.88948766887466
172,172,172,172,"(131, 156)",0.0177494556470699,0.0641466208476517,0.0079365079365079,0.0220355848051569,0.0820846905537459,0.0079365079365079,15,19,0,1,69,13.14006,15.731742549890322,0.2200498833373561,1.217170016092212
173,173,173,173,"(156, 157)",0.0287155374630523,0.0687960687960688,0.0079365079365079,0.033538231853582,0.0833471142715396,0.0079365079365079,5,4,0,2,5,15.40528,4.629393825905516,0.2697723067020677,1.3288050596908798
174,174,174,174,"(157, 160)",0.0478732245604227,0.0729166666666666,0.0079365079365079,0.0416554494208056,0.0861096873398257,0.0079365079365079,28,21,0,2,28,21.1847,21.364025466802204,0.4279507603186097,5.086710826690618
175,175,175,175,"(160, 161)",0.0175278027601586,0.0710259301014656,0.0079365079365079,0.0133838279145322,0.083072358661612,0.0079365079365079,5,4,0,0,5,18.65854,4.699909047134985,0.3499879314506396,1.748437558474608
176,176,176,176,"(162, 163)",0.0278106198337014,0.0686461454644511,0.0079365079365079,0.0150212080869544,0.0825147347740668,0.0079365079365079,4,3,0,2,4,15.4274,3.906104542293082,0.2703355056722182,1.2292953108042364
177,177,177,177,"(163, 158)",0.0286345312405438,0.0692593101552837,0.0079365079365079,0.0163470547639351,0.0816591056383668,0.0079365079365079,18,23,0,4,29,16.09852,15.15665293456744,0.289001528682919,2.5453388720482018
178,178,178,178,"(158, 159)",0.0379902670055126,0.0710259301014656,0.0079365079365079,0.0201737091744257,0.0821515892420537,0.0079365079365079,5,4,0,2,5,18.59824,4.541383553581938,0.3512752433824121,1.7265820889936754
179,179,179,179,"(159, 132)",0.0290142572289491,0.0713173906891184,0.0079365079365079,0.0170448251843256,0.08047261695673,0.0079365079365079,14,10,0,3,69,17.70788,8.460274998662458,0.3278622576233003,2.627072340107032
180,180,180,180,"(161, 176)",0.0101759811501362,0.070935960591133,0.0079365079365079,0.0108752766788726,0.0826907301066448,0.0079365079365079,10,12,0,7,74,15.1172,17.221015461987054,0.2620484351114329,2.989184536506867
181,181,181,181,"(176, 177)",0.0066111840493697,0.0686461454644511,0.0059523809523809,0.0088421011928703,0.0796837944664031,0.0059523809523809,7,7,0,7,7,15.46092,6.967470975335723,0.2759674953737227,5.058455896111672
182,182,182,182,"(178, 179)",0.0178101503315773,0.0667107875579086,0.0059523809523809,0.0087106819746108,0.0803699569446659,0.0059523809523809,5,3,0,0,7,15.8133,5.669199079771013,0.2675999678172017,1.017476890834924
183,183,183,183,"(179, 162)",0.0190277471192063,0.069060016442861,0.0079365079365079,0.0109120856153314,0.0803059273422562,0.0079365079365079,68,54,1,0,74,15.83224,63.904659996789896,0.2717837315954622,2.356947719022492
184,184,184,184,"(126, 127)",0.0600057878979586,0.0687210253613307,0.0079365079365079,0.0490767197385055,0.081146353244244,0.0079365079365079,12,8,0,12,18,18.01198,8.940506125942967,0.3341379032906911,4.900078589873133
185,185,185,185,"(127, 164)",0.0607358372156485,0.070440251572327,0.0079365079365079,0.0505309383940059,0.0816326530612244,0.0079365079365079,11,17,0,6,138,16.73398,11.06826815044674,0.3170810201947059,7.32281725983309
186,186,186,186,"(164, 165)",0.0532377635171584,0.0684410646387832,0.0079365079365079,0.0462959355335456,0.0820179007323026,0.0079365079365079,8,8,0,1,8,16.75192,6.785832753731743,0.2933462064526511,3.253433628980951
187,187,187,187,"(165, 168)",0.058978484534967,0.0713173906891184,0.0079365079365079,0.0520330671999794,0.083223249669749,0.0079365079365079,13,20,0,9,60,17.71636,18.202022363704454,0.329793225520959,16.727180868979456
188,188,188,188,"(168, 169)",0.045868698429228,0.069078947368421,0.0079365079365079,0.0438546741273454,0.0802547770700636,0.0079365079365079,8,8,0,0,8,16.76008,7.517628805307367,0.312655885429238,3.690543018599603
189,189,189,189,"(169, 172)",0.0483303487670147,0.0692593101552837,0.0079365079365079,0.0510054086837454,0.0799873036026027,0.0079365079365079,55,61,0,25,144,16.13948,61.60644160291049,0.2898865556360125,96.64608360465552
190,190,190,190,"(172, 173)",0.0424457663191924,0.0669678448046771,0.0079365079365079,0.0486714172158225,0.0770995869664983,0.0079365079365079,20,20,0,16,20,15.85166,19.747632550425337,0.2750020114248934,17.909546798398264
191,191,191,191,"(174, 175)",0.082945359454432,0.0666049953746531,0.0079365079365079,0.0538604676825715,0.0765724703737465,0.0079365079365079,12,16,1,16,16,31.13364,14.13204215932802,5.345562796685172,14.928932300437856
192,192,192,192,"(175, 170)",0.0391797604080178,0.0625,0.0039682539682539,0.0367455573307347,0.0764215314632297,0.0039682539682539,16,33,0,98,150,15.58882,35.85811353057621,0.2779789202671172,91.9742150368624
193,193,193,193,"(170, 171)",0.0511904935000745,0.0669678448046771,0.0079365079365079,0.0444827964155913,0.0785658612626656,0.0079365079365079,8,9,0,10,10,31.68938,9.725964367877587,4.140236543567463,8.99940122001422
194,194,194,194,"(171, 166)",0.0411264728619981,0.0628193942415555,0.0039682539682539,0.0404432001854945,0.0780185758513931,0.0039682539682539,15,14,0,4,56,15.86128,7.67695682413996,0.2795880601818328,33.65293215074286
195,195,195,195,"(166, 167)",0.0552506834506028,0.069078947368421,0.0079365079365079,0.0490225044356324,0.0787746170678337,0.0079365079365079,11,11,1,10,12,33.53218,10.35129206570007,16.64389733687344,10.993862505145763
196,196,196,196,"(167, 128)",0.0459036167293289,0.0646734248684717,0.0039682539682539,0.0456600184785122,0.0778378378378378,0.0039682539682539,10,4,0,127,134,16.7484,5.320956610133219,0.3032424169281519,111.54911867070844
197,197,197,197,"(128, 129)",0.0595087288484423,0.0684410646387832,0.0079365079365079,0.053635205035131,0.0776699029126213,0.0079365079365079,14,13,0,18,18,33.49764,11.680327430314057,6.483707458363504,17.075633396953705
198,198,198,198,"(173, 202)",0.0745086360146002,0.0690978886756238,0.0059523809523809,0.0955711200425795,0.0762135188265537,0.0059523809523809,32,32,0,30,32,15.84866,31.62003103097748,0.2883578727170327,30.8825642752891
199,199,199,199,"(202, 203)",0.0779364816392649,0.0666049953746531,0.0079365079365079,0.0933110076626347,0.0721030042918454,0.0079365079365079,9,9,3,10,10,31.15726,9.836659354769676,1.832488534878108,8.978331649264623
200,200,200,200,"(203, 206)",0.0657713770288322,0.0625,0.0039682539682539,0.0813543377557331,0.0684131939731233,0.0039682539682539,21,38,0,23,44,15.60104,33.990155689904235,0.2733928715101778,11.603495378166985
201,201,201,201,"(206, 207)",0.0692978373147359,0.0604534005037783,0.0079365079365079,0.0801284009310442,0.0651920838183934,0.0079365079365079,11,12,2,5,12,30.69486,11.831844203092398,3.695872556118754,9.239137756820478
202,202,202,202,"(208, 209)",0.0647276488461521,0.0554211568066857,0.0079365079365079,0.0412431388656311,0.0624225910329452,0.0079365079365079,12,12,2,11,12,30.136,11.971323096677546,3.4434789604956157,8.574042887616482
203,203,203,203,"(209, 204)",0.0612011885602485,0.0525492649358773,0.0039682539682539,0.0414524487534758,0.0653442240373395,0.0039682539682539,42,34,0,37,42,15.10072,37.539243486169816,0.2622093491029045,16.18528498184948
204,204,204,204,"(204, 205)",0.0733662931706811,0.0604534005037783,0.0079365079365079,0.0467112503024107,0.0686742062951355,0.0079365079365079,10,10,0,10,10,30.64752,9.844577604194532,2.4582025907152625,8.493656674525655
205,205,205,205,"(205, 174)",0.0699384475460164,0.0570522979397781,0.0039682539682539,0.0457736060237143,0.0723618090452261,0.0039682539682539,5,15,0,24,32,15.32172,7.495211599165374,0.2679217958001448,16.00572583361401
206,206,206,206,"(207, 210)",0.0573220728538819,0.0570522979397781,0.0039682539682539,0.0696708677081404,0.0622837370242214,0.0039682539682539,216,225,0,2,226,15.3206,184.11577764699587,0.2630139190602623,9.846263238651249
207,207,207,207,"(210, 211)",0.0610378732893643,0.0554211568066857,0.0079365079365079,0.0687620314559451,0.0597085653358606,0.0079365079365079,14,14,0,3,14,30.15778,13.92793322989674,2.03660793305978,8.952883499869017
208,208,208,208,"(212, 213)",0.0564676848207805,0.0513552068473609,0.0079365079365079,0.035172639556551,0.0574293527803099,0.0079365079365079,16,16,1,4,16,29.66144,15.920068482157188,2.2626116340815834,8.553796639347329
209,209,209,209,"(213, 208)",0.0527518843852981,0.0488798370672097,0.0039682539682539,0.0360365903275492,0.0597935698184838,0.0039682539682539,222,217,0,38,224,14.84036,219.99737841742012,0.2614852361412825,7.635455259907937
210,210,210,210,"(175, 172)",0.0417775274758377,0.0624690133862171,0.0059523809523809,0.0181646713958903,0.0772295433650015,0.0059523809523809,9,9,0,0,9,15.56978,7.717029586431972,0.2751629254163649,1.5651360353280193
211,211,211,211,"(172, 179)",0.0476621099236596,0.0669678448046771,0.0079365079365079,0.0251383443248566,0.0804854679016288,0.0079365079365079,45,54,0,1,78,15.83826,62.78947086833235,0.2832086249899428,4.764417499345084
212,212,212,212,"(179, 176)",0.0464445131360306,0.069060016442861,0.0079365079365079,0.0268496862310504,0.0815270139113555,0.0079365079365079,8,8,0,3,8,15.8073,7.866566796854101,0.2862659908279025,2.6514726245275253
213,213,213,213,"(177, 178)",0.0628799319354008,0.0714488233626311,0.0079365079365079,0.0682094427104904,0.0808080808080808,0.0079365079365079,9,9,0,9,9,31.64352,8.940078112460542,4.024217555716469,7.945473597545002
214,214,214,214,"(178, 173)",0.0430817100332468,0.066746126340882,0.0059523809523809,0.058953461098867,0.0786516853932584,0.0059523809523809,16,11,0,8,78,15.80568,14.17746509015034,0.2734733285059136,30.52516747127727
215,215,215,215,"(173, 174)",0.011018840337839,0.069060016442861,0.0059523809523809,0.0072148904453447,0.0764911215662467,0.0059523809523809,10,10,0,10,10,15.8203,9.385158632496925,0.2855418778662805,8.869653081845739
216,216,216,216,"(176, 183)",0.0500093102367971,0.0686461454644511,0.0079365079365079,0.0322229678760596,0.0835543766578249,0.0079365079365079,10,15,1,3,129,15.45998,14.12685249585362,0.2910129535763134,3.1859960330825943
217,217,217,217,"(182, 177)",0.0542806763154544,0.0715909090909091,0.0059523809523809,0.0600504812051792,0.0824607329842932,0.0059523809523809,129,129,0,128,129,16.17912,127.58081429565031,0.2956794593289886,117.81246959320384
218,218,218,218,"(120, 134)",0.0153636946273981,0.0688524590163934,0.0039682539682539,0.0105650083963752,0.0835682308074946,0.0039682539682539,83,93,0,0,101,14.11396,73.63929163768658,0.2351757985356826,7.297668500430373
219,219,219,219,"(135, 294)",0.0178092443073982,0.0640162580972945,0.0059523809523809,0.0248172744818964,0.0876826722338204,0.0059523809523809,2,3,0,1,66,13.5817,3.914611310256273,0.2215785662563359,0.965794693312376
220,220,220,220,"(134, 135)",0.0253579618284247,0.0683204554697031,0.0079365079365079,0.0212663094023489,0.0849199663016006,0.0079365079365079,8,8,0,4,8,27.3029,7.889733026590338,1.1147316759192212,5.884435462744658
221,221,221,221,"(297, 136)",0.0128669968097687,0.0643924875431199,0.0059523809523809,0.0064246177541319,0.0796208530805687,0.0059523809523809,26,20,2,1,69,15.42208,16.8873254507517,0.2852200498833374,1.6925264773024962
222,222,222,222,"(136, 137)",0.0126653345234713,0.0659340659340659,0.0079365079365079,0.010202008020129,0.0807304180682364,0.0079365079365079,8,8,0,1,8,14.55,7.401316141458456,0.2533590795719688,1.414168631413495
223,223,223,223,"(137, 121)",0.020596000715285,0.0641466208476517,0.0079365079365079,0.017968824325236,0.0799873036026027,0.0079365079365079,10,3,0,3,101,13.17978,8.094537477930555,0.2222222222222222,1.3660416900565098
224,224,224,224,"(135, 136)",0.0055606459504499,0.0639756283320639,0.0059523809523809,0.0057263567537475,0.0820179007323026,0.0059523809523809,7,8,0,0,8,13.6567,5.115189128457547,0.225923244026068,0.9188653119269488
225,225,225,225,"(136, 131)",0.0057623082367473,0.0659340659340659,0.0079365079365079,0.006973991965578,0.0811332904056664,0.0079365079365079,19,5,0,0,140,14.53036,14.581349312503344,0.2396813902968863,1.2621907862729689
226,226,226,226,"(131, 132)",0.0042276105273123,0.0641466208476517,0.0079365079365079,0.0041373272724151,0.0794326241134751,0.0079365079365079,6,4,0,0,7,13.18014,5.997592424161361,0.2280955829109341,1.1656000898169978
227,227,227,227,"(133, 130)",0.0258246064054074,0.070440251572327,0.0079365079365079,0.0112573868090681,0.0809248554913294,0.0079365079365079,7,5,0,0,7,16.69582,5.541758065379059,0.3124145144420307,2.347591781744695
228,228,228,228,"(130, 137)",0.0159368618222637,0.0681818181818181,0.0079365079365079,0.0082406049578172,0.0809638554216867,0.0079365079365079,8,8,0,0,138,11.75534,8.791236423947355,0.194947300667793,1.2615545825380787
229,229,229,229,"(137, 134)",0.0080061956304501,0.0641466208476517,0.0059523809523809,0.0042635119975698,0.080846968238691,0.0059523809523809,8,8,0,5,8,13.15854,7.890589053555187,0.2220613082307506,3.4867332809400846
230,230,230,230,"(132, 127)",0.0123470898662269,0.0687960687960688,0.0079365079365079,0.0094413677094324,0.0796586059743954,0.0079365079365079,4,10,0,6,70,15.44752,8.382804558343588,0.2791857752031539,5.27263201227499
231,231,231,231,"(127, 128)",0.0116170405485367,0.070440251572327,0.0059523809523809,0.007071801336125,0.0788979336255479,0.0059523809523809,7,5,0,8,8,16.73802,6.288374083783639,0.291897980529407,6.497099659443883
232,232,232,232,"(129, 126)",0.0058841349108673,0.0640813731722822,0.0059523809523809,0.002531014561562,0.0773955773955774,0.0059523809523809,7,2,0,5,9,16.76788,5.438553314429405,0.2982540831925336,1.003031323678006
233,233,233,233,"(126, 133)",0.0147865171029755,0.0687210253613307,0.0079365079365079,0.0074574847842006,0.0801654207094003,0.0079365079365079,8,18,1,1,70,18.03192,9.33240597078808,0.3427468018344195,7.015231465888252
234,234,234,234,"(161, 162)",0.0212671845737615,0.070935960591133,0.0079365079365079,0.0137547100090473,0.0824337585868498,0.0079365079365079,9,8,0,2,9,15.06594,8.2027713872987,0.2615656931370183,1.5785711612589348
235,235,235,235,"(162, 169)",0.0124843118592664,0.0686461454644511,0.0079365079365079,0.0118929745280782,0.0805626598465473,0.0079365079365079,56,65,1,4,68,15.47466,61.22690064737039,0.2704964196636897,10.247932337861608
236,236,236,236,"(169, 170)",0.01002266152148,0.0692593101552837,0.0059523809523809,0.0047018320683881,0.0783460282916213,0.0059523809523809,8,8,0,7,8,16.1488,7.943876732117062,0.2865878188108456,6.541970734628195
237,237,237,237,"(171, 168)",0.0080759490674997,0.0627880901955898,0.0059523809523809,0.0060890656598362,0.079721607086365,0.0059523809523809,8,7,0,0,8,15.8651,5.867850837301375,0.2752433824121007,1.1232364058231354
238,238,238,238,"(168, 163)",0.0211857351732386,0.069078947368421,0.0079365079365079,0.0168720755641281,0.0830449826989619,0.0079365079365079,12,19,0,0,69,16.72168,16.240436573752074,0.3018746480006437,2.9471576662550056
239,239,239,239,"(163, 160)",0.0203618237663962,0.0692593101552837,0.0079365079365079,0.0190539189932533,0.0840420210105052,0.0079365079365079,6,9,0,0,9,16.12604,8.06275747686052,0.2868291897980529,2.092586355301074
240,240,240,240,"(157, 158)",0.0272325958008054,0.0729061189064082,0.0079365079365079,0.020853008163803,0.0844645550527903,0.0079365079365079,6,9,0,8,9,21.21266,8.361243379166444,0.4558693378389251,3.171101380936342
241,241,241,241,"(158, 165)",0.0178768600358365,0.0710259301014656,0.0079365079365079,0.0150660753387249,0.0826636050516647,0.0079365079365079,10,18,0,17,70,18.60724,17.33053341180247,0.3550567221819937,28.69518356348939
242,242,242,242,"(165, 166)",0.012136139018028,0.0713173906891184,0.0059523809523809,0.0079943675481683,0.0801909307875895,0.0059523809523809,4,6,0,7,7,17.68864,6.446257557113049,0.3359079571968782,5.76838441675087
243,243,243,243,"(167, 164)",0.0073589951506972,0.0646402462485571,0.0059523809523809,0.0030100864419647,0.0778739184177997,0.0059523809523809,7,7,0,2,7,16.81702,5.06307848697234,0.3075066377021482,1.0469668051345384
244,244,244,244,"(164, 159)",0.0148570688491875,0.0684410646387832,0.0079365079365079,0.0088743765128523,0.0808599390341729,0.0079365079365079,9,14,0,3,70,16.76122,9.779626558236584,0.3099203475742216,2.331798959619775
245,245,245,245,"(159, 156)",0.0238330786257511,0.0713173906891184,0.0079365079365079,0.0121874765250818,0.0818846466287571,0.0079365079365079,5,9,0,5,9,17.68134,7.401262639773153,0.3215866119559095,2.1281389169567007
246,246,246,246,"(296, 157)",0.0463902828981756,0.0757097791798107,0.0099206349206349,0.0358571301980148,0.0868067516362383,0.0099206349206349,38,15,0,138,138,26.97524,23.703333154994382,1.634162040389412,128.3663036563003
247,247,247,247,"(156, 297)",0.0128669968097687,0.0687960687960688,0.0059523809523809,0.0051586849557447,0.079696394686907,0.0059523809523809,17,8,0,4,140,15.45212,11.60761863998716,0.2762893233566658,1.6537928969724187
248,248,248,248,"(10, 11)",0.0198595041617265,0.062585371911089,0.0059523809523809,0.0096320621715244,0.0757439134355275,0.0059523809523809,16,14,0,0,20,20.79304,12.302712535444869,0.365516131627645,1.1966618015792825
249,249,249,249,"(11, 80)",0.0274800385864359,0.065977222149496,0.0079365079365079,0.0206064285075492,0.0799873036026027,0.0079365079365079,12,8,0,0,530,20.66164,9.79738911775721,0.3536889532544854,1.415777852625276
250,250,250,250,"(80, 81)",0.0372881568516686,0.0693928128872366,0.0079365079365079,0.0249640631718944,0.0830449826989619,0.0079365079365079,6,5,0,2,26,19.3487,8.733615108875929,0.3386434950518948,1.2704240110774296
251,251,251,251,"(82, 83)",0.0252736820210323,0.0704500978473581,0.0079365079365079,0.0300107504030061,0.0813822057161311,0.0079365079365079,7,12,0,1,26,18.14702,8.59429672034669,0.3162764502373481,1.2850566969799035
252,252,252,252,"(83, 9)",0.0331700169650809,0.0704697986577181,0.0079365079365079,0.0402484792643058,0.07875,0.0079365079365079,14,8,0,530,530,18.02628,7.907495586110962,0.3163569072330839,490.15310055761387
253,253,253,253,"(9, 8)",0.0135351534030886,0.0693928128872366,0.0059523809523809,0.0089867429190434,0.0762250453720508,0.0059523809523809,11,15,0,18,18,19.30938,11.554009951313466,0.3455627966851717,16.98080161670596
254,254,254,254,"(81, 100)",0.0357661570260976,0.0735229759299781,0.0079365079365079,0.0192548418661454,0.0841823951895774,0.0079365079365079,14,6,0,2,222,22.17194,10.022952222995023,0.415077641000885,1.959956588451031
255,255,255,255,"(103, 82)",0.0275839132121903,0.0707368421052631,0.0059523809523809,0.0277716133122303,0.085163906725245,0.0059523809523809,6,13,0,0,224,14.2158,7.248301321491627,0.2285783248853488,0.7598518019535198
256,256,256,256,"(89, 90)",0.0039215763619342,0.0618936509885791,0.0059523809523809,0.0053498600382803,0.0789597368008773,0.0059523809523809,9,6,0,4,16,20.54584,7.201968862019154,0.366240244589267,1.0199842820253733
257,257,257,257,"(90, 87)",0.0142443822510935,0.0687772925764192,0.0099206349206349,0.0147318972774678,0.0819512195121951,0.0099206349206349,9,9,0,1,26,21.76642,8.611524263014285,0.4112961622013034,1.7686089592455372
258,258,258,258,"(87, 85)",0.0133815697083605,0.0689560815433027,0.0079365079365079,0.0144587192628913,0.0830176247735134,0.0079365079365079,10,6,0,1,54,13.11996,5.782622652613557,0.2054067101134443,0.6286815613188129
259,259,259,259,"(85, 81)",0.0432746250443761,0.0748663101604278,0.0099206349206349,0.040001729445744,0.0864049374249957,0.0099206349206349,12,13,0,3,106,24.90578,11.31507142474988,0.6342424973851476,3.1056098199917668
260,260,260,260,"(80, 84)",0.0208898160545419,0.0694119267318551,0.0079365079365079,0.0122210669285093,0.0800889877641824,0.0079365079365079,12,11,0,2,106,19.29426,9.212722700765074,0.3431490868130984,1.2913438868305829
261,261,261,261,"(84, 86)",0.0249447757897061,0.0734800991398163,0.0079365079365079,0.0132377404535703,0.0813428018076178,0.0079365079365079,13,10,0,2,56,22.07022,9.821785886255418,0.4161235819454502,1.827738482841211
