,Unnamed: 0,Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC,state RW,state_RW_UL,state_RWM,state_RWM_UL,MaxOcupation,mean_state_RW,mean_state_RW_lim,mean_state_RWM,mean_state_RWM_lim
563,563,563,"(439, 85)",0.0539178853086494,0.028263416920553,0.0024875621890547,0.0355816611470768,0.0356235599929107,0.0024875621890547,8,6,1,1,36,6.65832,5.383902400380259,0.5161448140900196,0.8676980003149111
564,564,564,"(85, 84)",0.0311471687207117,0.0310993063255885,0.0024875621890547,0.0231722908472373,0.0351552251858329,0.0024875621890547,5,10,1,0,26,6.95584,5.435633367662204,0.5242661448140901,0.9450086600535349
565,565,565,"(590, 591)",0.041233606714501,0.0272647118667058,0.0016583747927031,0.0286680372309879,0.0326431181485992,0.0016583747927031,7,8,0,0,56,8.86294,6.343922469566136,0.738160469667319,0.8877342150842387
566,566,566,"(591, 592)",0.041233606714501,0.0265498414934836,0.0016583747927031,0.0290781275508654,0.0329076620825147,0.0016583747927031,11,6,0,1,62,8.85282,6.3946499775542,0.7228962818003913,0.8747834986616281
567,567,567,"(592, 92)",0.041233606714501,0.0258715005899388,0.0016583747927031,0.0295105436171454,0.0331911380211916,0.0016583747927031,11,5,0,0,60,8.84516,6.357442763210013,0.7489236790606654,3.2185876239962212
568,568,568,"(92, 93)",0.0522869614255011,0.0297263988168597,0.0033167495854063,0.0393681821560412,0.0334944175970671,0.0033167495854063,21,12,0,11,26,16.35398,12.355092555916448,6.212279843444227,13.110218863171154
569,569,569,"(93, 610)",0.0393892095211226,0.0288813851569796,0.0016583747927031,0.0344264225333597,0.03271484375,0.0016583747927031,16,6,2,1,36,8.20178,6.167630515725263,0.6631115459882583,1.281373012124075
570,570,570,"(610, 612)",0.0393892095211226,0.028083084947839,0.0016583747927031,0.0336062585842554,0.0322684218975758,0.0016583747927031,6,5,1,0,58,8.19752,6.154268663022525,0.6450097847358122,3.356164383561644
571,571,571,"(612, 614)",0.0393892095211226,0.0273277288074142,0.0016583747927031,0.0331658080136799,0.0320463423059548,0.0016583747927031,6,8,0,0,38,8.1815,6.181467691251419,0.6586105675146771,4.005904581955598
572,572,572,"(614, 615)",0.0393892095211226,0.0266119422745928,0.0016583747927031,0.0329950128915006,0.0319537915319802,0.0016583747927031,6,8,0,1,36,8.22164,6.171142623253849,0.660371819960861,5.118878916706031
573,573,573,"(615, 618)",0.0393892095211226,0.0259326954090957,0.0016583747927031,0.0328915458065509,0.031892106307021,0.0016583747927031,7,5,0,1,32,8.2053,6.15785999102168,0.6576810176125245,7.042001259644151
574,574,574,"(618, 146)",0.0393892095211226,0.0252872599178059,0.0016583747927031,0.0328279838087803,0.0318525170355501,0.0016583747927031,6,5,0,26,34,8.2084,6.169267738783701,0.6663405088062623,15.485396000629821
575,575,575,"(146, 619)",0.0541700769681199,0.0287409737613498,0.0024875621890547,0.0383205584561056,0.0319537915319802,0.0024875621890547,25,15,0,29,32,16.10216,12.905437164963427,9.717514677103718,28.281491103763187
576,576,576,"(619, 148)",0.0541700769681199,0.0279412446133172,0.0024875621890547,0.0421049796167065,0.0318718782208832,0.0024875621890547,18,13,0,7,28,16.08096,12.922865668488738,4.617954990215265,13.720044087545268
577,577,577,"(148, 799)",0.0400610692175689,0.0272013713460844,0.0016583747927031,0.039791360917004,0.031407067892393,0.0016583747927031,3,8,0,0,34,8.05328,6.4479389474240145,0.638013698630137,0.9234372539757518
578,578,578,"(799, 800)",0.0400610692175689,0.0264996704021094,0.0016583747927031,0.0391133972483055,0.0310097451852613,0.0016583747927031,8,7,1,2,40,8.04472,6.441891784837202,0.6454500978473581,0.9239883482916076
579,579,579,"(800, 801)",0.0400610692175689,0.0258332619312826,0.0016583747927031,0.0385839048463751,0.0307018660421068,0.0016583747927031,7,7,3,0,40,8.0228,6.449787425070638,0.637426614481409,0.9165092111478508
580,580,580,"(795, 794)",0.0470958714954503,0.021775635122691,0.0016583747927031,0.033559626863693,0.0314340822603346,0.0016583747927031,11,13,0,1,38,9.84858,9.174575510311865,0.977788649706458,2.745788064871674
581,581,581,"(794, 793)",0.0470958714954503,0.021323620418339,0.0016583747927031,0.0339854276996835,0.0316893081430485,0.0016583747927031,10,11,0,0,38,9.8437,9.168607568195622,0.9785225048923679,2.7101637537395686
582,582,582,"(793, 792)",0.0470958714954503,0.0208899897801874,0.0016583747927031,0.034515013169712,0.0320174157750816,0.0016583747927031,10,11,3,0,42,9.84722,9.158229686551005,0.9740704500978473,2.7462997953078254
583,583,583,"(792, 149)",0.0470958714954503,0.0204736440030557,0.0024875621890547,0.0362305079315517,0.0324411566913248,0.0024875621890547,11,7,0,4,32,9.8541,9.169848688901212,0.9630626223091977,2.7609431585577076
584,584,584,"(149, 620)",0.0440216850280639,0.0278843930635838,0.0024875621890547,0.0353729217932559,0.0323680184653372,0.0024875621890547,6,7,0,2,28,8.9398,7.794317251577808,0.7926614481409002,1.545701464336325
585,585,585,"(620, 147)",0.0440216850280639,0.0271309981777687,0.0024875621890547,0.037214170287465,0.0325418240690771,0.0024875621890547,8,7,0,8,28,8.9609,7.8286461221579655,0.7939334637964774,2.0395606991025037
586,586,586,"(147, 617)",0.0441586901821001,0.0278354798504362,0.0024875621890547,0.0419557564856254,0.0329328235936646,0.0024875621890547,8,8,0,1,32,7.8932,6.727772056299348,0.6538649706457925,1.4450480239332388
587,587,587,"(617, 616)",0.0441586901821001,0.0270932087255408,0.0016583747927031,0.0415816047083853,0.0329760472492617,0.0016583747927031,7,5,1,3,32,7.9096,6.749636906176556,0.6440802348336595,1.4121791843804126
588,588,588,"(616, 613)",0.0441586901821001,0.0263894967177242,0.0016583747927031,0.0416880113565644,0.0330429064606279,0.0016583747927031,8,8,0,1,38,7.91786,6.709366500303679,0.6481898238747554,1.4396945362934972
589,589,589,"(613, 611)",0.0441586901821001,0.0257214153176786,0.0016583747927031,0.0418777813199765,0.0331437051694286,0.0016583747927031,3,7,0,1,36,7.90818,6.757004409939529,0.6433463796477495,1.413478192410644
590,590,590,"(611, 609)",0.0441586901821001,0.0250863252485751,0.0016583747927031,0.0423604103051173,0.0334359144972136,0.0016583747927031,9,8,0,2,42,7.94168,6.751960706646598,0.6543052837573385,1.418438041253346
591,591,591,"(609, 94)",0.0441586901821001,0.0244818416191307,0.0024875621890547,0.0444683831171387,0.0341034414501032,0.0024875621890547,7,7,1,0,44,7.91632,6.741450790884365,0.6653620352250489,1.418438041253346
592,592,592,"(94, 95)",0.0420130559741633,0.0288,0.0033167495854063,0.0458785656736771,0.0338497810710677,0.0033167495854063,7,6,3,1,36,8.0285,6.460165306715255,0.6374755381604696,1.1664698472681467
593,593,593,"(95, 596)",0.0442608992841233,0.0294253995364157,0.0024875621890547,0.0505780501446647,0.0340841647118672,0.0024875621890547,7,4,0,2,50,7.49444,5.9783728115345,0.587720156555773,1.0399543378995433
594,594,594,"(596, 595)",0.0442608992841233,0.0285944613050075,0.0016583747927031,0.0498462363999226,0.0337852980726131,0.0016583747927031,6,4,1,2,54,7.49226,5.937811930602868,0.5860567514677104,0.9525271610769958
595,595,595,"(595, 594)",0.0442608992841233,0.0278091636497797,0.0016583747927031,0.0494497231533987,0.0335065151557247,0.0016583747927031,9,8,1,0,60,7.4752,5.978478438828593,0.5783757338551859,1.0268855298378208
596,596,596,"(93, 94)",0.0120678763857063,0.0288703229358676,0.0024875621890547,0.0091946032393483,0.033980445746809,0.0024875621890547,6,7,1,1,14,8.16004,6.167313633842985,0.6510763209393347,0.8861596598960794
597,597,597,"(94, 597)",0.0142135105936431,0.0288082555000836,0.0024875621890547,0.0128883513494215,0.0341759238267966,0.0024875621890547,15,3,0,0,40,8.05098,6.425968470252713,0.661545988258317,1.0954574082821602
598,598,598,"(597, 598)",0.0142135105936431,0.0280113346030566,0.0016583747927031,0.0127562209388128,0.0342321884757309,0.0016583747927031,10,6,2,0,44,8.05858,6.479151812828435,0.662279843444227,1.0875846323413636
599,599,599,"(598, 599)",0.0142135105936431,0.0272573172109842,0.0016583747927031,0.0132518994323057,0.0345558739255014,0.0016583747927031,7,2,0,1,40,8.02914,6.444374026248383,0.6510763209393347,1.1037238230199968
600,600,600,"(599, 600)",0.0142135105936431,0.0265428294744255,0.0016583747927031,0.0142450234112232,0.0353085841433423,0.0016583747927031,8,9,0,1,38,8.05278,6.422694024135836,0.6381115459882584,1.0893560069280428
601,601,601,"(600, 97)",0.0142135105936431,0.0258648422587771,0.0024875621890547,0.016624154029544,0.036259771497294,0.0024875621890547,9,6,0,0,34,8.05936,6.434022551427288,0.6467710371819961,1.1075421193512833
602,602,602,"(97, 99)",0.0144952966839385,0.0315121109978835,0.0033167495854063,0.0159365227821401,0.036842426834484,0.0033167495854063,4,5,0,1,54,7.55812,5.933349177427448,0.5872309197651664,0.9802393323886002
603,603,603,"(99, 485)",0.0351016391994075,0.0321360051161799,0.0024875621890547,0.0258726212589673,0.0375958600910281,0.0024875621890547,8,4,0,1,32,6.89136,5.648736433494415,0.5067514677103718,1.122500393638797
604,604,604,"(485, 484)",0.0351016391994075,0.0311442811765617,0.0016583747927031,0.0250009892526404,0.0377500234763827,0.0016583747927031,8,2,0,0,40,6.89212,5.638437772320367,0.514774951076321,1.410919540229885
605,605,605,"(484, 101)",0.0351016391994075,0.0302119344656545,0.0024875621890547,0.0264063944014579,0.0381512764543987,0.0024875621890547,4,5,0,1,36,6.88968,5.667854973725211,0.5226516634050881,1.4554007242953866
606,606,606,"(101, 102)",0.0244277151359993,0.0327130689524222,0.0024875621890547,0.0154332625471511,0.0378424173962157,0.0024875621890547,3,2,0,0,26,6.69382,5.392722279437007,0.49652641878669274,1.394229255235396
607,607,607,"(103, 100)",0.0121553826074789,0.031858407079646,0.0024875621890547,0.00823222271546,0.0376005487310594,0.0024875621890547,5,3,0,0,28,6.63346,5.282500198051176,0.47984344422700587,0.7616517083923792
608,608,608,"(100, 482)",0.0189640901579652,0.0319673434766474,0.0024875621890547,0.0150917423535514,0.0375069975741742,0.0024875621890547,3,7,0,0,34,6.47642,5.099527317858935,0.46536203522504893,0.709297748386081
609,609,609,"(482, 483)",0.0189640901579652,0.030985843118111,0.0016583747927031,0.0143305586004573,0.037122541324222,0.0016583747927031,4,10,0,1,38,6.46732,5.109165808444902,0.4780332681017613,0.7180758935600693
610,610,610,"(483, 98)",0.0189640901579652,0.0300628178282979,0.0024875621890547,0.0145732024193313,0.0369609856262833,0.0024875621890547,10,2,1,0,32,6.47424,5.087617840449973,0.48977495107632096,0.7152810581010864
611,611,611,"(98, 96)",0.0246403882433795,0.0328261520455102,0.0033167495854063,0.0171155916647605,0.0368705860772264,0.0033167495854063,7,7,0,0,56,6.66378,5.3648894874435555,0.4977005870841487,0.790702251613919
612,612,612,"(96, 950)",0.0124713225022879,0.0321926218568149,0.0024875621890547,0.0092108507332925,0.0359474201913618,0.0024875621890547,5,11,1,2,34,6.96762,5.436082283662098,0.5177103718199608,0.7774759880333806
613,613,613,"(950, 951)",0.0124713225022879,0.0312006830000258,0.0016583747927031,0.0071913015930668,0.0350082730993642,0.0016583747927031,3,5,1,3,36,6.94568,5.437112149779503,0.5062622309197652,0.7897181546213194
614,614,614,"(951, 952)",0.0124713225022879,0.0302680453769701,0.0016583747927031,0.0063840216653414,0.0344187904905961,0.0016583747927031,10,8,0,0,40,6.9782,5.440861918719797,0.5318493150684932,0.788497874350496
615,615,615,"(952, 953)",0.0124713225022879,0.0293895455099305,0.0016583747927031,0.0060881424472475,0.0342312168260906,0.0016583747927031,3,10,0,1,38,6.95906,5.4433441601309775,0.5222602739726028,0.8412848370335381
616,616,616,"(953, 95)",0.012471322502288,0.0285606024724103,0.0024875621890547,0.008152265178506,0.034198213526159,0.0024875621890547,5,7,0,0,22,6.92964,5.445641553777496,0.5106164383561644,0.8473862383876555
617,617,617,"(95, 92)",0.0102234791923278,0.029416786594141,0.0024875621890547,0.0059056771609156,0.0334516809053589,0.0024875621890547,10,10,1,0,22,7.49452,5.9764979270643535,0.5944227005870841,2.8607305936073057
618,618,618,"(148, 149)",0.0132791322318788,0.0271848161756418,0.0024875621890547,0.0079084002544186,0.0320949542261017,0.0024875621890547,11,8,0,1,18,8.05848,6.461247986479706,0.6585616438356164,0.9526058888364037
619,619,619,"(149, 634)",0.0163533186992653,0.0278953577128582,0.0024875621890547,0.010558199959657,0.0322072372813459,0.0024875621890547,9,7,0,3,34,8.95884,7.8043254376931,0.798679060665362,1.5501889466225791
620,620,620,"(634, 633)",0.0163533186992653,0.0271517662156381,0.0016583747927031,0.009758179293129,0.0320021228605546,0.0016583747927031,16,8,0,0,40,8.94874,7.82257255274763,0.7964774951076321,1.5549519760667612
621,621,621,"(633, 632)",0.0163533186992653,0.0264467884476217,0.0016583747927031,0.0099242901990717,0.0319970284683346,0.0016583747927031,9,9,0,1,38,8.95818,7.826797644511342,0.8037671232876712,1.5568020784128485
622,622,622,"(632, 631)",0.0163533186992653,0.0257774927861494,0.0016583747927031,0.0106226214630136,0.0325128730488232,0.0016583747927031,9,7,2,0,40,8.96356,7.798780004753228,0.8083170254403131,1.5469217446071484
623,623,623,"(631, 630)",0.0163533186992653,0.0251412370489274,0.0016583747927031,0.0116575402462363,0.0331309579407159,0.0016583747927031,9,10,1,0,42,8.9446,7.8069397132218965,0.7901174168297456,1.5738860022043772
624,624,624,"(630, 629)",0.0163533186992653,0.0245356336337558,0.0016583747927031,0.0128844213419764,0.0339555705718388,0.0016583747927031,5,9,0,1,40,8.94636,7.816604610631387,0.7876223091976516,1.5484569359156037
625,625,625,"(629, 628)",0.0163533186992653,0.0239585195780439,0.0016583747927031,0.0142340603114438,0.0349291858545486,0.0016583747927031,11,4,0,4,36,8.95756,7.810266972985819,0.7864481409001957,1.564635490473941
626,626,626,"(628, 144)",0.0163533186992653,0.0234079307466858,0.0024875621890547,0.0166888054759323,0.0360344209394048,0.0024875621890547,6,9,0,0,28,8.9474,7.818822783807335,0.8166829745596869,1.574319004881121
627,627,627,"(144, 145)",0.0213761070167833,0.0316137150047184,0.0033167495854063,0.0212541730553738,0.0367638092915498,0.0033167495854063,9,8,0,0,30,7.87624,6.754548575351871,0.6386497064579256,1.1487954652810581
628,628,628,"(145, 637)",0.0515663528111662,0.0321137561910848,0.0024875621890547,0.031608219092544,0.0373548087347065,0.0024875621890547,3,4,0,0,32,6.70556,6.261295518762048,0.5202544031311155,0.9457565737679106
629,629,629,"(637, 638)",0.0515663528111662,0.0311233838292601,0.0016583747927031,0.0307715130766561,0.0376486748041082,0.0016583747927031,7,7,0,2,34,6.6959,6.265626237819853,0.5117416829745597,0.9414265470004723
630,630,630,"(638, 140)",0.0515663528111662,0.0301922691768475,0.0024875621890547,0.0348944141417195,0.0381488628096036,0.0024875621890547,6,7,0,2,44,6.69922,6.296839103224273,0.5014677103718199,0.9650448748228625
631,631,631,"(140, 141)",0.04371322563928,0.0327468230694037,0.0024875621890547,0.0309822426342414,0.038066980208958,0.0024875621890547,5,6,1,0,26,6.22404,5.370355699912857,0.4470156555772994,0.7817666509211147
632,632,632,"(139, 138)",0.0119509644034323,0.0310384763865654,0.0024875621890547,0.0115573615263309,0.0380213752009836,0.0024875621890547,7,6,1,0,26,4.89302,3.6329715598510655,0.32181996086105674,0.480672335065344
633,633,633,"(138, 636)",0.0242279247455131,0.0319690382780193,0.0024875621890547,0.0196463268306607,0.0379854483605782,0.0024875621890547,6,3,0,0,42,5.71886,4.48802450553223,0.388747553816047,0.6163989922846795
634,634,634,"(636, 635)",0.0242279247455131,0.0309874354428428,0.0016583747927031,0.0189226578189513,0.0375210005600149,0.0016583747927031,6,1,0,1,40,5.74128,4.484802873062399,0.3983365949119374,0.6088804912612187
635,635,635,"(635, 143)",0.0242279247455131,0.0300643166974123,0.0024875621890547,0.0192390376622343,0.037275143722569,0.0024875621890547,4,2,2,0,26,5.73708,4.469090813066097,0.3987279843444227,0.6114391434419777
636,636,636,"(143, 142)",0.0285507779759033,0.0328601400506798,0.0033167495854063,0.0203284988983858,0.0370541063692506,0.0033167495854063,6,5,1,3,32,6.22264,5.387810610261692,0.45244618395303327,0.745197606676114
637,637,637,"(142, 627)",0.0140879970823613,0.0324184833741028,0.0024875621890547,0.0126385749835461,0.0361326662072684,0.0024875621890547,6,8,0,0,24,6.87686,5.675037629723521,0.5174168297455969,0.8480554243426232
638,638,638,"(627, 626)",0.0140879970823613,0.0314185228604923,0.0016583747927031,0.0100067436766846,0.035020472166565,0.0016583747927031,14,4,0,1,38,6.8479,5.657371464786501,0.5160469667318982,0.8556132892457881
639,639,639,"(626, 625)",0.0140879970823613,0.0304784048118476,0.0016583747927031,0.0086491736375741,0.0340543287965211,0.0016583747927031,3,2,1,0,42,6.84962,5.651456336317304,0.5339041095890411,0.858290033065659
640,640,640,"(625, 624)",0.0140879970823613,0.029592913405148,0.0016583747927031,0.0074864014555111,0.0332533708329886,0.0016583747927031,6,2,0,1,38,6.83768,5.646174971612664,0.5287181996086106,0.8547472838923005
641,641,641,"(624, 623)",0.0140879970823613,0.0287574218470563,0.0016583747927031,0.0067009540043679,0.0327494908350305,0.0016583747927031,7,4,1,0,40,6.84192,5.661649370197259,0.4959393346379648,0.8453393166430483
642,642,642,"(623, 622)",0.0140879970823613,0.0279678115071542,0.0016583747927031,0.0063887144455191,0.0325681879557115,0.0016583747927031,12,7,0,0,40,6.86942,5.670257994665822,0.5139921722113503,0.8489607935758149
643,643,643,"(622, 621)",0.0140879970823613,0.0272204040176052,0.0016583747927031,0.0063349415930839,0.0325339232242574,0.0016583747927031,3,6,0,0,44,6.83502,5.661253267844411,0.5282289628180039,0.9411903637222485
644,644,644,"(621, 147)",0.0140879970823613,0.0265119039767855,0.0024875621890547,0.0086299381771025,0.0325655496449113,0.0024875621890547,3,11,0,7,42,6.8324,5.658718212786184,0.5161937377690803,1.1220673909620533
645,645,645,"(147, 146)",0.0139509919283251,0.0278264882325796,0.0024875621890547,0.0071057699475786,0.0321642885718095,0.0024875621890547,9,8,2,18,18,7.9139,6.759381024056617,0.6318493150684932,9.498307353172729
646,646,646,"(784, 785)",0.056925297366401,0.0297733669086061,0.0016583747927031,0.0450189258369903,0.0360419592958967,0.0016583747927031,4,4,0,2,34,7.92768,6.710950909715071,0.6509784735812133,1.1456463549047393
647,647,647,"(785, 786)",0.056925297366401,0.0289257189456263,0.0016583747927031,0.0447794966095898,0.0358587059942911,0.0016583747927031,7,8,0,1,38,7.91056,6.730888061475085,0.6459882583170254,1.1424972445284207
648,648,648,"(786, 787)",0.056925297366401,0.028125,0.0016583747927031,0.0445798473782942,0.0357079410197193,0.0016583747927031,4,8,0,0,38,7.94172,6.742454250178246,0.6655577299412916,1.151472209100929
649,649,649,"(787, 788)",0.056925297366401,0.0273674177956293,0.0016583747927031,0.0444306739600135,0.035598323395714,0.0016583747927031,6,10,0,1,36,7.90436,6.76328923393805,0.6360078277886497,1.1492678318375058
650,650,650,"(788, 789)",0.056925297366401,0.0266495779378618,0.0016583747927031,0.0443215901883299,0.0355175968193196,0.0016583747927031,10,16,0,1,38,7.90842,6.693073490189865,0.6701565557729942,1.1521807589356008
651,651,651,"(789, 150)",0.056925297366401,0.0259684330656101,0.0024875621890547,0.0452654781844851,0.0354570311351542,0.0024875621890547,8,5,0,1,38,7.9147,6.738123531120442,0.6578767123287671,1.1332860966776885
652,652,652,"(150, 790)",0.0398661257280504,0.0253276209677419,0.0016583747927031,0.0361722182686445,0.0350306445522409,0.0016583747927031,7,1,1,1,34,3.9449,3.3750561144999867,0.2412426614481409,0.362895606991025
653,653,653,"(790, 152)",0.0398661257280504,0.0247176733413949,0.0016583747927031,0.0358610558163465,0.0347450302506482,0.0016583747927031,6,2,0,0,30,3.97722,3.3747392326177086,0.24564579256360078,0.4295386553298693
654,654,654,"(152, 909)",0.0502322391979913,0.030609913957207,0.0024875621890547,0.0449718031792945,0.0346860709252495,0.0024875621890547,10,17,0,11,54,11.08944,11.59370461327207,1.486986301369863,8.336206896551724
655,655,655,"(909, 910)",0.0502322391979913,0.0297073603310671,0.0016583747927031,0.0425237160341128,0.0341410938738534,0.0016583747927031,12,13,2,8,46,11.07806,11.58900419868494,1.4341976516634052,7.203629349708708
656,656,656,"(910, 184)",0.0502322391979913,0.028856507070562,0.0024875621890547,0.0428275921991683,0.0336457984599933,0.0024875621890547,4,13,0,1,54,11.08474,13.286725289814887,1.365215264187867,7.835537710596756
657,657,657,"(184, 185)",0.0413407834043246,0.0294081786924821,0.0033167495854063,0.03760726205769,0.0331154923389532,0.0033167495854063,6,16,0,1,16,9.7651,10.960178510127017,0.940655577299413,3.212131947724768
658,658,658,"(185, 889)",0.0224334757746537,0.0288282258450064,0.0024875621890547,0.0290959428671666,0.0323697560190031,0.0024875621890547,7,8,0,2,46,9.33766,8.823047875571048,0.8609589041095891,2.34565422768068
659,659,659,"(889, 897)",0.0224334757746537,0.0280308664931201,0.0016583747927031,0.0257813788037461,0.031546731538884,0.0016583747927031,6,9,0,2,50,9.32574,8.800338007341097,0.8909491193737769,3.115729806329712
660,660,660,"(897, 896)",0.0224334757746537,0.027276428280635,0.0016583747927031,0.0244638015054913,0.0307755122872381,0.0016583747927031,6,7,0,2,54,9.34028,8.809580395574216,0.877348336594912,3.7487797197291766
661,661,661,"(892, 891)",0.0498469452120285,0.0241804511278195,0.0016583747927031,0.0191595439301187,0.0312759336099585,0.0016583747927031,12,12,0,0,36,10.89882,7.335023370038818,1.1624755381604697,4.072193355377106
662,662,662,"(891, 890)",0.0498469452120285,0.0236160338378992,0.0016583747927031,0.0204850223471621,0.0320778806255984,0.0016583747927031,13,13,1,2,40,10.86986,7.314716522749478,1.184344422700587,4.237639741772949
663,663,663,"(890, 186)",0.0498469452120285,0.0230773646644597,0.0024875621890547,0.0230003603078641,0.0329328235936646,0.0024875621890547,9,7,1,11,44,10.88364,8.370250072618765,1.185812133072407,4.956266729648874
664,664,664,"(186, 187)",0.0649918293666358,0.0283311407630144,0.0033167495854063,0.0353336677428022,0.033387779961795,0.0033167495854063,8,9,2,2,18,10.12226,9.274261269111939,1.0240704500978473,2.9066682412218547
665,665,665,"(187, 911)",0.0855512991726117,0.0296059899349453,0.0024875621890547,0.0508284046738398,0.0339928970065956,0.0024875621890547,7,9,0,1,52,8.38704,9.243286065119227,0.7315557729941291,2.87509840969926
666,666,666,"(911, 912)",0.0855512991726117,0.0287608509014595,0.0016583747927031,0.0504852339557764,0.0344541896408879,0.0016583747927031,11,11,2,3,46,8.38814,9.201721724893712,0.7285714285714285,2.940284994489057
667,667,667,"(912, 153)",0.0855512991726117,0.027962623756637,0.0024875621890547,0.051893008658891,0.0349970980847359,0.0024875621890547,10,5,1,0,56,8.38468,9.21202038606776,0.7327299412915851,3.5301133679735477
668,668,668,"(153, 791)",0.1113768051145479,0.0302104208416833,0.0024875621890547,0.0647936715228272,0.0355615840533128,0.0024875621890547,6,5,1,2,32,7.10676,8.23877049829676,0.5500489236790607,1.8017635018107385
669,669,669,"(791, 151)",0.1113768051145479,0.0293309336770678,0.0024875621890547,0.0653908126613209,0.0358608385370205,0.0024875621890547,4,8,0,1,32,7.1097,8.231297367239694,0.5790117416829745,1.7368131002991656
670,670,670,"(151, 776)",0.1147136249343057,0.0307057745187901,0.0024875621890547,0.0658796108723842,0.0359442060085836,0.0024875621890547,7,3,0,0,42,5.52244,5.79962502310597,0.3788160469667319,0.7660604629192254
671,671,671,"(776, 777)",0.1147136249343057,0.0298050070434718,0.0016583747927031,0.0648016530380619,0.0360225813196332,0.0016583747927031,6,7,0,3,40,5.5094,5.797195595341837,0.39001956947162425,0.7850338529365454
672,672,672,"(777, 778)",0.1147136249343057,0.0289555822328931,0.0016583747927031,0.0649395527511149,0.0361305012133377,0.0016583747927031,3,6,1,1,36,5.538,5.789748871108294,0.38175146771037183,0.7770429853566367
673,673,673,"(778, 779)",0.1147136249343057,0.0281532320190489,0.0016583747927031,0.0651258962755398,0.0362794055712652,0.0016583747927031,4,10,0,1,38,5.5311,5.81348860545565,0.3690313111545988,0.7785781766650921
674,674,674,"(779, 780)",0.1147136249343057,0.0273941486461929,0.0016583747927031,0.0653517380211685,0.0364592780700163,0.0016583747927031,3,4,0,1,38,5.53018,5.795848847342153,0.3835616438356164,0.7673201070697528
675,675,675,"(780, 781)",0.1147136249343057,0.0266749242440998,0.0016583747927031,0.0656076277747977,0.0366665653218205,0.0016583747927031,1,5,1,1,36,5.53938,5.800100345929388,0.37460861056751465,0.7775153519130845
676,676,676,"(155, 154)",0.033363083154995,0.027805316671662,0.0033167495854063,0.0389878651557136,0.0358928571428571,0.0033167495854063,7,10,0,0,26,5.79182,7.077055111040693,0.4061154598825832,1.0703826169107227
677,677,677,"(154, 775)",0.0353617438932048,0.0317794935307913,0.0024875621890547,0.0321559310467519,0.0362401586633812,0.0024875621890547,10,8,0,2,30,5.83416,7.187858142544034,0.4152641878669276,1.1476539127696426
678,678,678,"(775, 774)",0.0353617438932048,0.0308077453635109,0.0016583747927031,0.0251085853753512,0.0357736117702895,0.0016583747927031,6,7,1,0,46,5.8492,7.22960733053421,0.4093444227005871,1.2955046449378051
679,679,679,"(774, 153)",0.0353617438932048,0.0298936618496393,0.0024875621890547,0.0254410074213237,0.0354372355430183,0.0024875621890547,6,5,0,0,24,5.82586,7.20359660936386,0.4161448140900196,1.3874193040466067
680,680,680,"(153, 152)",0.0095362379512686,0.0302104208416833,0.0024875621890547,0.0118419960649468,0.0350316621158426,0.0024875621890547,5,9,0,3,32,7.10004,8.242678708178193,0.5589530332681018,2.5878208156195877
681,681,681,"(150, 151)",0.0162292961196782,0.0253212396069538,0.0024875621890547,0.0106911699498941,0.0354018669641284,0.0024875621890547,3,5,0,0,32,3.96034,3.371623227441971,0.24114481409001956,0.36210832939694537
682,682,682,"(151, 772)",0.0128924762999204,0.0306979585603013,0.0024875621890547,0.0106127606846021,0.0351501020110754,0.0024875621890547,3,4,1,0,30,5.52924,5.770603924053976,0.3719178082191781,0.7737364194615022
683,683,683,"(772, 773)",0.0128924762999204,0.0297902823407356,0.0016583747927031,0.0091082650165156,0.0349626021916855,0.0016583747927031,2,6,0,0,30,5.53178,5.7788164461696905,0.3796477495107632,0.8068414422925524
684,684,684,"(773, 771)",0.0128924762999204,0.0289347408829174,0.0016583747927031,0.0095901929934768,0.0353323762927372,0.0016583747927031,3,2,2,0,26,5.5284,5.787028968285405,0.3835616438356164,0.8662809006455676
685,685,685,"(771, 293)",0.0128924762999204,0.0281269678382349,0.0024875621890547,0.0122267528898038,0.0360236573271999,0.0024875621890547,6,5,0,1,28,5.53012,7.666983548548945,0.38111545988258316,1.4823256180129114
686,686,686,"(293, 295)",0.0234050815539636,0.0301168714414144,0.0024875621890547,0.0198501710657217,0.036102379883251,0.0024875621890547,2,23,3,24,24,5.88498,22.67701814148776,0.41022504892367906,20.923043615178713
687,687,687,"(295, 296)",0.0234050815539636,0.0292562224055116,0.0016583747927031,0.0185795618738824,0.0358864488484199,0.0016583747927031,10,14,1,14,14,5.90358,13.801579128046686,0.4149706457925636,13.49090694378838
688,688,688,"(765, 766)",0.071182425233797,0.0274765333090312,0.0016583747927031,0.0767411425997869,0.0370939960629921,0.0016583747927031,6,13,0,0,36,6.2325,5.371623227441971,0.4532778864970646,0.836679263108172
689,689,689,"(766, 767)",0.071182425233797,0.0267565948572316,0.0016583747927031,0.076651457323999,0.037021119842829,0.0016583747927031,9,2,1,0,38,6.21858,5.356122422033853,0.45655577299412914,0.9310738466383247
690,690,690,"(767, 293)",0.071182425233797,0.0260734206771306,0.0024875621890547,0.078336417456144,0.0369666503187837,0.0024875621890547,6,6,1,2,48,6.21904,7.08429058068605,0.4554794520547945,1.4538655329869312
